customer_id,customer_name,gender,age,city,state,region_id,customer_segment,signup_date,acquisition_channel
C01663,Customer 01663,Female,39,Bhubaneswar,Odisha,R03,Small Business,2025-05-29,Email
C01664,Customer 01664,Male,39,Amritsar,,R01,Corporate,2025-09-14,Partner
C01665,Customer 01665,Other,41,Kochi,Kerala,R02,Consumer,2025-07-01,Organic
C01666,Customer 01666,Female,34,Raipur,Chhattisgarh,R05,Small Business,2023-01-15,Partner
C01667,Customer 01667,Male,21,Raipur,Chhattisgarh,R05,Consumer,2024-05-11,Social
C01668,Customer 01668,Female,38,Noida,Uttar Pradesh,R07,Consumer,2022-05-17,Email
C01669,Customer 01669,Male,35,Delhi,Delhi,R07,Enterprise,2023-03-21,Partner
C01670,Customer 01670,Male,26,Guwahati,Assam,R06,Corporate,2023-06-15,Partner
C01671,Customer 01671,Male,24,Jodhpur,Rajasthan,R01,Corporate,2023-12-21,Social
C01672,Customer 01672,Female,35,Chennai,Tamil Nadu,R02,Consumer,2025-05-01,Social
C01673,Customer 01673,Female,21,Patna,Bihar,R03,Consumer,2022-01-28,Referral
C01674,Customer 01674,Male,34,Faridabad,Haryana,R01,Consumer,2023-12-22,Organic
C01675,Customer 01675,Male,32,Bhubaneswar,Odisha,R03,Consumer,2025-04-09,Paid Search
C01676,Customer 01676,Male,34,Vijayawada,Andhra Pradesh,R02,Consumer,2022-12-03,Email
C01677,Customer 01677,Female,39,Patna,Bihar,R03,Consumer,2025-03-18,Organic
C01678,Customer 01678,Male,41,Ahmedabad,Gujarat,R04,Corporate,2022-04-23,Paid Search
C01679,Customer 01679,Female,28,Guwahati,Assam,R06,Consumer,2024-01-13,Paid Search
C01680,Customer 01680,Female,44,Bengaluru,Karnataka,R02,Corporate,2025-12-12,Social
C01681,Customer 01681,Male,33,Patna,Bihar,R03,Small Business,2023-07-06,Organic
C01682,Customer 01682,Female,53,Indore,Madhya Pradesh,R05,Consumer,2024-07-24,Partner
C01683,Customer 01683,Female,29,Patna,Bihar,R03,Corporate,2022-09-10,Email
C01684,Customer 01684,Female,19,Jaipur,Rajasthan,R01,Consumer,2023-09-09,Organic
C01685,Customer 01685,Female,43,Faridabad,Haryana,R01,Consumer,2022-04-21,Paid Search
C01686,Customer 01686,Male,39,Lucknow,Uttar Pradesh,R07,Small Business,2022-06-19,Organic
C01687,Customer 01687,Female,47,Bengaluru,Karnataka,R02,Consumer,2023-04-20,Organic
C01688,Customer 01688,Male,38,Mysuru,Karnataka,R02,Consumer,2025-12-04,Paid Search
C01689,Customer 01689,Female,58,Chennai,Tamil Nadu,R02,Small Business,2025-10-01,Paid Search
C01690,Customer 01690,Male,33,Pune,Maharashtra,R04,Consumer,2022-03-27,Social
C01691,Customer 01691,Male,45,Bhubaneswar,Odisha,R03,Corporate,2022-04-11,Paid Search
C01692,Customer 01692,Male,30,Kochi,Kerala,R02,Corporate,2024-10-01,Paid Search
C01693,Customer 01693,Male,40,Lucknow,Uttar Pradesh,R07,Consumer,2025-10-18,Partner
C01694,Customer 01694,Male,42,Patna,Bihar,R03,Small Business,2024-01-10,Partner
C01695,Customer 01695,Male,43,Kolkata,West Bengal,R03,Consumer,2024-02-12,Organic
C01696,Customer 01696,Female,43,Bengaluru,Karnataka,R02,Consumer,2024-05-28,Social
C01697,Customer 01697,Female,18,Amritsar,Punjab,R01,Enterprise,2023-10-07,Organic
C01698,Customer 01698,Male,34,Bhubaneswar,Odisha,R03,Consumer,2024-12-24,Email
C01699,Customer 01699,Female,29,Ranchi,Jharkhand,R03,Small Business,2022-06-29,Email
C01700,Customer 01700,Female,31,Kolkata,West Bengal,R03,Consumer,2022-03-28,Referral
C01701,Customer 01701,Male,32,Kochi,Kerala,R02,Consumer,2022-04-15,Referral
C01702,Customer 01702,Female,45,Dehradun,Uttarakhand,R01,Small Business,2022-11-22,Email
C01703,Customer 01703,Male,37,Pune,Maharashtra,R04,Corporate,2024-03-06,Organic
C01704,Customer 01704,Female,30,Hyderabad,Telangana,R02,Consumer,2023-01-19,Referral
C01705,Customer 01705,Female,20,Mysuru,Karnataka,R02,Small Business,2024-05-24,Organic
C01706,Customer 01706,Male,50,Dehradun,Uttarakhand,R01,Consumer,2022-01-28,Organic
C01707,Customer 01707,Female,29,Delhi,Delhi,R07,Consumer,2023-09-27,Referral
C01708,Customer 01708,Male,34,Ahmedabad,Gujarat,R04,Small Business,2022-08-04,Organic
C01709,Customer 01709,Female,56,Guwahati,Assam,R06,Corporate,2023-02-24,Organic
C01710,Customer 01710,Male,29,Jodhpur,Rajasthan,R01,Consumer,2024-08-02,Organic
C01711,Customer 01711,Female,32,Bhubaneswar,Odisha,R03,Small Business,2022-01-20,
C01712,Customer 01712,Female,37,Pune,Maharashtra,R04,Consumer,2025-01-30,Organic
C01713,Customer 01713,Male,19,Dehradun,Uttarakhand,R01,Small Business,2023-01-25,Paid Search
C01714,Customer 01714,Female,18,Guwahati,Assam,R06,Small Business,2025-06-12,Organic
C01715,Customer 01715,Male,30,Jodhpur,Rajasthan,R01,Consumer,2024-11-10,Partner
C01716,Customer 01716,Female,31,Bhubaneswar,Odisha,R03,Consumer,2025-08-14,Organic
C01717,Customer 01717,Female,36,Mumbai,Maharashtra,R04,Enterprise,2024-06-04,Social
C01718,Customer 01718,Male,25,Chennai,,R02,Small Business,2023-08-22,Social
C01719,Customer 01719,Male,39,Hyderabad,Telangana,R02,Consumer,2022-08-19,Referral
C01720,Customer 01720,Male,18,Bhopal,,R05,Consumer,2022-04-16,Partner
C01721,Customer 01721,Female,34,Delhi,Delhi,R07,Consumer,2025-03-05,Organic
C01722,Customer 01722,Female,39,Lucknow,Uttar Pradesh,R07,Small Business,2024-07-31,Organic
C01723,Customer 01723,Male,38,Kolkata,West Bengal,R03,Small Business,2022-08-05,Paid Search
C01724,Customer 01724,Male,33,Chennai,Tamil Nadu,R02,Small Business,2022-05-20,Paid Search
C01725,Customer 01725,Female,28,Mysuru,,R02,Consumer,2025-03-08,Partner
C01726,Customer 01726,Male,33,Delhi,Delhi,R07,Small Business,2022-03-29,Organic
C01727,Customer 01727,Male,47,Mumbai,Maharashtra,R04,Consumer,2024-01-19,Email
C01728,Customer 01728,Female,29,Raipur,Chhattisgarh,R05,Consumer,2023-04-20,Organic
C01729,Customer 01729,Male,45,Delhi,Delhi,R07,Consumer,2024-11-13,Organic
C01730,Customer 01730,Female,46,Pune,Maharashtra,R04,Consumer,2022-03-26,Referral
C01731,Customer 01731,Male,18,Visakhapatnam,Andhra Pradesh,R02,Consumer,2022-05-02,Email
C01732,Customer 01732,Female,34,Delhi,,R07,Consumer,2022-07-24,Organic
C01733,Customer 01733,Male,25,Patna,Bihar,R03,Consumer,2024-12-18,Partner
C01734,Customer 01734,Male,20,Kanpur,Uttar Pradesh,R07,Small Business,2024-11-06,Organic
C01735,Customer 01735,Male,43,Raipur,Chhattisgarh,R05,Consumer,2024-11-20,Partner
C01736,Customer 01736,Female,40,Patna,Bihar,R03,Consumer,2024-04-20,Organic
C01737,Customer 01737,Female,38,Guwahati,Assam,R06,Consumer,2022-09-14,Organic
C01738,Customer 01738,Male,24,Kanpur,Uttar Pradesh,R07,Consumer,2022-11-29,Email
C01739,Customer 01739,Female,37,Mysuru,Karnataka,R02,Consumer,2022-07-20,Organic
C01740,Customer 01740,Male,22,Bhubaneswar,Odisha,R03,Corporate,2022-07-03,Social
C01741,Customer 01741,Male,36,Noida,Uttar Pradesh,R07,Consumer,2024-12-29,Email
C01742,Customer 01742,Male,28,Noida,Uttar Pradesh,R07,Consumer,2023-10-30,Organic
C01743,Customer 01743,Female,46,Delhi,Delhi,R07,Small Business,2023-09-01,Referral
C01744,Customer 01744,Male,31,Visakhapatnam,Andhra Pradesh,R02,Consumer,2022-08-03,Social
C01745,Customer 01745,Male,37,Kolkata,West Bengal,R03,Small Business,2024-08-04,Organic
C01746,Customer 01746,Female,37,Hyderabad,Telangana,R02,Consumer,2025-04-29,Organic
C01747,Customer 01747,Female,34,Patna,Bihar,R03,Small Business,2022-01-14,Organic
C01748,Customer 01748,Male,36,Mysuru,Karnataka,R02,Consumer,2025-09-23,Paid Search
C01749,Customer 01749,Female,38,Bengaluru,Karnataka,R02,Consumer,2022-09-26,Paid Search
C01750,Customer 01750,Male,26,Surat,Gujarat,R04,Corporate,2025-08-24,Referral
C01751,Customer 01751,Female,39,Hyderabad,Telangana,R02,Consumer,2024-12-25,Paid Search
C01752,Customer 01752,Male,44,Amritsar,Punjab,R01,Small Business,2025-07-24,Paid Search
C01753,Customer 01753,Female,39,Kochi,Kerala,R02,Consumer,2022-10-18,Email
C01754,Customer 01754,Female,31,Indore,Madhya Pradesh,R05,Consumer,2024-04-04,Social
C01755,Customer 01755,Male,37,Nagpur,Maharashtra,R04,Small Business,2022-04-28,Partner
C01756,Customer 01756,Male,31,Chennai,Tamil Nadu,R02,Small Business,2023-10-17,Social
C01757,Customer 01757,Male,34,Gurugram,Haryana,R01,Consumer,2022-09-13,Partner
C01758,Customer 01758,Female,23,Ranchi,Jharkhand,R03,Consumer,2022-04-14,Partner
C01759,Customer 01759,Female,49,Kochi,Kerala,R02,Small Business,2025-05-01,Paid Search
C01760,Customer 01760,Female,54,Kochi,Kerala,R02,Small Business,2025-01-09,Social
C01761,Customer 01761,Female,28,Nagpur,Maharashtra,R04,Small Business,2023-05-22,Organic
C01762,Customer 01762,Female,43,Gurugram,Haryana,R01,Small Business,2023-08-29,Social
C01763,Customer 01763,Female,50,Ludhiana,Punjab,R01,Consumer,2024-02-14,Paid Search
C01764,Customer 01764,Female,25,Delhi,Delhi,R07,Corporate,2024-06-05,Social
C01765,Customer 01765,Male,18,Faridabad,Haryana,R01,Consumer,2024-04-23,Organic
C01766,Customer 01766,Female,50,Delhi,Delhi,R07,Consumer,2023-03-22,Partner
C01767,Customer 01767,Male,35,Dehradun,Uttarakhand,R01,Small Business,2023-06-29,Organic
C01768,Customer 01768,Male,30,Delhi,Delhi,R07,Corporate,2025-12-16,Email
C01769,Customer 01769,Male,35,Gurugram,Haryana,R01,Consumer,2022-05-17,Partner
C01770,Customer 01770,Male,31,Indore,Madhya Pradesh,R05,Corporate,2023-08-15,Organic
C01771,Customer 01771,Female,65,Coimbatore,Tamil Nadu,R02,Consumer,2023-01-11,Paid Search
C01772,Customer 01772,Male,30,Bhubaneswar,Odisha,R03,Consumer,2022-12-23,Social
C01773,Customer 01773,Male,38,Hyderabad,Telangana,R02,Corporate,2022-08-19,Partner
C01774,Customer 01774,Female,48,Guwahati,Assam,R06,Corporate,2022-05-25,Partner
C01775,Customer 01775,Female,48,Hyderabad,Telangana,R02,Consumer,2025-08-21,Paid Search
C01776,Customer 01776,Male,46,Bengaluru,Karnataka,R02,Consumer,2025-06-25,Partner
C01777,Customer 01777,Male,31,Kolkata,West Bengal,R03,Consumer,2024-12-17,Paid Search
C01778,Customer 01778,Male,33,Surat,Gujarat,R04,Consumer,2025-09-17,Paid Search
C01779,Customer 01779,Female,18,Mumbai,Maharashtra,R04,Small Business,2025-04-17,Social
C01780,Customer 01780,Male,34,Surat,Gujarat,R04,Consumer,2022-07-07,Email
C01781,Customer 01781,Female,35,Gurugram,Haryana,R01,Small Business,2025-04-01,Organic
C01782,Customer 01782,Male,42,Bhopal,Madhya Pradesh,R05,Consumer,2025-03-26,Referral
C01783,Customer 01783,Female,53,Lucknow,Uttar Pradesh,R07,Consumer,2022-01-04,Organic
C01784,Customer 01784,Male,42,Faridabad,Haryana,R01,Consumer,2025-07-08,Organic
C01785,Customer 01785,Male,46,Noida,Uttar Pradesh,R07,Small Business,2024-12-30,Partner
C01786,Customer 01786,Male,35,Indore,Madhya Pradesh,R05,Enterprise,2025-12-23,Referral
C01787,Customer 01787,Male,48,Nagpur,Maharashtra,R04,Consumer,2023-12-06,Social
C01788,Customer 01788,Other,35,Kolkata,West Bengal,R03,Consumer,2024-12-20,Referral
C01789,Customer 01789,Female,46,Raipur,Chhattisgarh,R05,Consumer,2025-02-05,Paid Search
C01790,Customer 01790,Male,43,Delhi,Delhi,R07,Corporate,2024-08-31,Organic
C01791,Customer 01791,Female,39,Patna,Bihar,R03,Consumer,2025-11-03,Social
C01792,Customer 01792,Male,20,Mumbai,Maharashtra,R04,Small Business,2022-07-28,Partner
C01793,Customer 01793,Female,46,Kanpur,Uttar Pradesh,R07,Consumer,2023-06-07,Organic
C01794,Customer 01794,Male,39,Kolkata,West Bengal,R03,Small Business,2022-05-21,Organic
C01795,Customer 01795,Male,42,Kochi,Kerala,R02,Small Business,2024-06-02,Referral
C01796,Customer 01796,Male,38,Jodhpur,Rajasthan,R01,Consumer,2022-02-05,Paid Search
C01797,Customer 01797,Male,40,Coimbatore,Tamil Nadu,R02,Consumer,2023-03-22,Paid Search
C01798,Customer 01798,Female,48,Jaipur,Rajasthan,R01,Small Business,2024-12-16,Social
C01799,Customer 01799,Male,30,Mysuru,Karnataka,R02,Consumer,2025-07-29,Partner
C01800,Customer 01800,Male,40,Coimbatore,Tamil Nadu,R02,Consumer,2022-11-21,Organic
C01801,Customer 01801,Female,27,Chennai,Tamil Nadu,R02,Small Business,2023-01-07,Organic
C01802,Customer 01802,Male,41,Hyderabad,,R02,Consumer,2022-02-08,Social
C01803,Customer 01803,Male,38,Faridabad,Haryana,R01,Small Business,2023-05-29,Social
C01804,Customer 01804,Female,29,Kolkata,West Bengal,R03,Consumer,2024-10-24,Organic
C01805,Customer 01805,Male,36,Kolkata,West Bengal,R03,Corporate,2025-07-21,Social
C01806,Customer 01806,Female,29,Kolkata,West Bengal,R03,Consumer,2023-09-07,Social
C01807,Customer 01807,Female,31,Delhi,Delhi,R07,Consumer,2022-05-28,
C01808,Customer 01808,Male,39,Ahmedabad,Gujarat,R04,Consumer,2023-04-14,
C01809,Customer 01809,Male,38,Ahmedabad,Gujarat,R04,Consumer,2023-12-23,Paid Search
C01810,Customer 01810,Male,18,Delhi,Delhi,R07,Consumer,2024-06-04,Paid Search
C01811,Customer 01811,Female,39,Noida,Uttar Pradesh,R07,Consumer,2024-04-29,Email
C01812,Customer 01812,Female,32,Surat,Gujarat,R04,Corporate,2025-03-15,Referral
C01813,Customer 01813,Female,31,Patna,Bihar,R03,Consumer,2024-04-25,Paid Search
C01814,Customer 01814,Male,24,Lucknow,Uttar Pradesh,R07,Consumer,2023-08-13,Social
C01815,Customer 01815,Female,35,Bhopal,,R05,Consumer,2022-06-25,Paid Search
C01816,Customer 01816,Male,30,Mysuru,Karnataka,R02,Consumer,2025-09-29,Partner
C01817,Customer 01817,Female,48,Patna,Bihar,R03,Consumer,2022-02-27,Referral
C01818,Customer 01818,Male,18,Mysuru,Karnataka,R02,Consumer,2023-04-26,Organic
C01819,Customer 01819,Female,25,Bengaluru,Karnataka,R02,Corporate,2023-09-01,Organic
C01820,Customer 01820,Female,25,Chennai,Tamil Nadu,R02,Small Business,2025-07-24,Organic
C01821,Customer 01821,Male,38,Kochi,Kerala,R02,Corporate,2023-10-26,Organic
C01822,Customer 01822,Male,47,Bengaluru,Karnataka,R02,Consumer,2023-08-27,Social
C01823,Customer 01823,Female,40,Mysuru,Karnataka,R02,Small Business,2025-10-09,Organic
C01824,Customer 01824,Female,24,Chennai,Tamil Nadu,R02,Corporate,2023-06-18,Referral
C01825,Customer 01825,Female,31,Patna,Bihar,R03,Corporate,2025-01-09,Social
C01826,Customer 01826,Male,27,Delhi,Delhi,R07,Consumer,2022-02-17,Organic
C01827,Customer 01827,Female,40,Bengaluru,Karnataka,R02,Consumer,2024-05-24,Organic
C01828,Customer 01828,Male,31,Bengaluru,Karnataka,R02,Consumer,2024-11-30,Organic
C01829,Customer 01829,Female,21,Kochi,Kerala,R02,Consumer,2022-11-03,Social
C01830,Customer 01830,Male,41,Mysuru,Karnataka,R02,Corporate,2025-01-14,Social
C01831,Customer 01831,Female,48,Surat,Gujarat,R04,Consumer,2025-08-10,Paid Search
C01832,Customer 01832,Female,33,Ranchi,Jharkhand,R03,Consumer,2022-03-20,Organic
C01833,Customer 01833,Male,36,Surat,Gujarat,R04,Consumer,2022-10-10,Partner
C01834,Customer 01834,Female,20,Ludhiana,Punjab,R01,Consumer,2022-07-30,Paid Search
C01835,Customer 01835,Male,18,Lucknow,Uttar Pradesh,R07,Consumer,2025-10-16,Paid Search
C01836,Customer 01836,Male,18,Delhi,Delhi,R07,Consumer,2023-03-02,Paid Search
C01837,Customer 01837,Male,35,Delhi,Delhi,R07,Consumer,2025-10-14,Organic
C01838,Customer 01838,Male,32,Surat,Gujarat,R04,Consumer,2023-07-10,Referral
C01839,Customer 01839,Male,40,Bhubaneswar,Odisha,R03,Consumer,2025-11-29,Referral
C01840,Customer 01840,Female,33,Patna,Bihar,R03,Small Business,2024-04-01,Organic
C01841,Customer 01841,Female,45,Delhi,Delhi,R07,Small Business,2023-02-18,Organic
C01842,Customer 01842,Male,44,Chennai,Tamil Nadu,R02,Consumer,2024-01-13,Social
C01843,Customer 01843,Other,32,Faridabad,Haryana,R01,Consumer,2022-07-20,Paid Search
C01844,Customer 01844,Female,25,Visakhapatnam,Andhra Pradesh,R02,Corporate,2022-10-19,Partner
C01845,Customer 01845,Male,18,Gurugram,Haryana,R01,Small Business,2024-07-07,Social
C01846,Customer 01846,Male,49,Hyderabad,Telangana,R02,Consumer,2025-01-05,Partner
C01847,Customer 01847,Female,26,Nagpur,Maharashtra,R04,Consumer,2023-09-10,Organic
C01848,Customer 01848,Male,20,Hyderabad,Telangana,R02,Small Business,2025-06-02,Social
C01849,Customer 01849,Male,36,Ahmedabad,Gujarat,R04,Consumer,2023-07-22,Paid Search
C01850,Customer 01850,Female,20,Patna,Bihar,R03,Small Business,2023-07-01,Partner
C01851,Customer 01851,Female,36,Lucknow,Uttar Pradesh,R07,Consumer,2024-03-23,Social
C01852,Customer 01852,Female,32,Kochi,Kerala,R02,Consumer,2023-07-30,Referral
C01853,Customer 01853,Female,44,Mysuru,Karnataka,R02,Small Business,2024-10-04,Organic
C01854,Customer 01854,Male,43,Patna,Bihar,R03,Corporate,2025-08-10,Social
C01855,Customer 01855,Female,46,Raipur,,R05,Consumer,2023-05-01,Social
C01856,Customer 01856,Female,37,Dehradun,Uttarakhand,R01,Small Business,2023-12-14,Paid Search
C01857,Customer 01857,Male,26,Lucknow,Uttar Pradesh,R07,Small Business,2023-05-05,Referral
C01858,Customer 01858,Male,25,Jaipur,Rajasthan,R01,Consumer,2024-05-13,Social
C01859,Customer 01859,Male,30,Kanpur,Uttar Pradesh,R07,Enterprise,2024-06-10,Social
C01860,Customer 01860,Female,55,Kanpur,Uttar Pradesh,R07,Consumer,2023-10-22,Paid Search
C01861,Customer 01861,Female,33,Chennai,Tamil Nadu,R02,Consumer,2022-04-15,Referral
C01862,Customer 01862,Female,37,Dehradun,Uttarakhand,R01,Small Business,2025-09-15,Organic
C01863,Customer 01863,Male,50,Dehradun,Uttarakhand,R01,Consumer,2024-10-19,Social
C01864,Customer 01864,Female,38,Mysuru,Karnataka,R02,Small Business,2024-11-19,Partner
C01865,Customer 01865,Male,28,Hyderabad,Telangana,R02,Consumer,2025-03-13,Organic
C01866,Customer 01866,Female,42,Raipur,Chhattisgarh,R05,Consumer,2022-02-08,Partner
C01867,Customer 01867,Female,31,Visakhapatnam,Andhra Pradesh,R02,Consumer,2025-07-09,Partner
C01868,Customer 01868,Female,38,Ludhiana,Punjab,R01,Corporate,2022-05-06,Organic
C01869,Customer 01869,Male,40,Bengaluru,Karnataka,R02,Small Business,2025-01-06,Organic
C01870,Customer 01870,Male,30,Bhopal,Madhya Pradesh,R05,Consumer,2025-10-26,Email
C01871,Customer 01871,Male,37,Jaipur,Rajasthan,R01,Consumer,2024-01-11,Partner
C01872,Customer 01872,Female,51,Surat,Gujarat,R04,Consumer,2024-11-11,Organic
C01873,Customer 01873,Male,29,Dehradun,Uttarakhand,R01,Consumer,2025-06-30,Partner
C01874,Customer 01874,Female,48,Dehradun,Uttarakhand,R01,Corporate,2024-04-07,Organic
C01875,Customer 01875,Male,29,Kochi,Kerala,R02,Corporate,2023-12-19,Paid Search
C01876,Customer 01876,Female,53,Bhopal,,R05,Consumer,2025-03-26,Partner
C01877,Customer 01877,Male,26,Jodhpur,Rajasthan,R01,Consumer,2025-02-23,Paid Search
C01878,Customer 01878,Male,31,Mumbai,Maharashtra,R04,Corporate,2022-05-02,Referral
C01879,Customer 01879,Female,50,Bengaluru,Karnataka,R02,Consumer,2022-04-03,Organic
C01880,Customer 01880,Male,51,Mysuru,Karnataka,R02,Consumer,2024-11-07,Paid Search
C01881,Customer 01881,Male,43,Bengaluru,Karnataka,R02,Corporate,2024-11-01,Partner
C01882,Customer 01882,Female,24,Hyderabad,Telangana,R02,Consumer,2025-04-02,Organic
C01883,Customer 01883,Male,36,Surat,Gujarat,R04,Consumer,2022-05-03,Referral
C01884,Customer 01884,Female,35,Patna,Bihar,R03,Consumer,2022-08-16,Partner
C01885,Customer 01885,Female,26,Pune,Maharashtra,R04,Small Business,2022-02-10,Email
C01886,Customer 01886,Male,42,Pune,Maharashtra,R04,Consumer,2023-02-18,Partner
C01887,Customer 01887,Male,27,Faridabad,Haryana,R01,Small Business,2024-01-04,Partner
C01888,Customer 01888,Male,22,Ludhiana,Punjab,R01,Consumer,2023-06-12,Organic
C01889,Customer 01889,Male,19,Raipur,Chhattisgarh,R05,Consumer,2022-06-24,Social
C01890,Customer 01890,Male,52,Ahmedabad,Gujarat,R04,Small Business,2024-03-19,Paid Search
C01891,Customer 01891,Female,30,Lucknow,Uttar Pradesh,R07,Consumer,2023-04-20,Referral
C01892,Customer 01892,Male,30,Patna,,R03,Consumer,2023-02-24,Referral
C01893,Customer 01893,Female,25,Mysuru,Karnataka,R02,Consumer,2025-02-05,Organic
C01894,Customer 01894,Female,49,Delhi,Delhi,R07,Corporate,2023-04-11,Email
C01895,Customer 01895,Male,21,Nagpur,Maharashtra,R04,Consumer,2024-03-14,Paid Search
C01896,Customer 01896,Female,23,Amritsar,Punjab,R01,Small Business,2022-04-08,Referral
C01897,Customer 01897,Male,32,Hyderabad,Telangana,R02,Consumer,2024-12-07,Paid Search
C01898,Customer 01898,Male,35,Jodhpur,Rajasthan,R01,Consumer,2024-03-03,Paid Search
C01899,Customer 01899,Other,42,Delhi,Delhi,R07,Consumer,2025-02-18,Referral
C01900,Customer 01900,Male,28,Delhi,Delhi,R07,Consumer,2023-03-17,Social
C01901,Customer 01901,Male,50,Chennai,Tamil Nadu,R02,Small Business,2023-12-03,Email
C01902,Customer 01902,Female,28,Delhi,Delhi,R07,Consumer,2023-09-18,Email
C01903,Customer 01903,Female,25,Raipur,Chhattisgarh,R05,Small Business,2025-12-11,Partner
C01904,Customer 01904,Female,24,Faridabad,Haryana,R01,Consumer,2022-05-29,Email
C01905,Customer 01905,Female,27,Chennai,Tamil Nadu,R02,Consumer,2022-10-23,Partner
C01906,Customer 01906,Female,23,Ahmedabad,Gujarat,R04,Consumer,2025-11-18,Organic
C01907,Customer 01907,Female,43,Ahmedabad,Gujarat,R04,Small Business,2022-05-05,Referral
C01908,Customer 01908,Female,25,Delhi,Delhi,R07,Consumer,2023-02-11,Organic
C01909,Customer 01909,Female,34,Indore,Madhya Pradesh,R05,Consumer,2023-04-11,Social
C01910,Customer 01910,Female,25,Kochi,Kerala,R02,Small Business,2025-02-23,Partner
C01911,Customer 01911,Male,23,Delhi,Delhi,R07,Corporate,2025-01-19,Referral
C01912,Customer 01912,Male,46,Amritsar,Punjab,R01,Consumer,2025-06-22,Social
C01913,Customer 01913,Male,51,Kochi,Kerala,R02,Small Business,2022-05-21,Referral
C01914,Customer 01914,Male,48,Bengaluru,Karnataka,R02,Consumer,2022-11-11,Organic
