product_id,product_name,category,subcategory,brand,unit_cost,standard_price,supplier_id,launch_date
P00773,Clothing Product 0773,Clothing,Men,ValueMax,4050.94,6028.12,S0024,2025-06-27
P00774,Home Appliances Product 0774,Home Appliances,Small Appliances,Apex,1170.55,1327.4,S0184,2023-01-08
P00775,Electronics Product 0775,Electronics,Mobiles,ValueMax,558.78,643.45,S0033,2021-01-07
P00776,Home Appliances Product 0776,Home Appliances,Kitchen,ValueMax,496.3,644.63,S0231,2025-06-08
P00777,Clothing Product 0777,Clothing,Women,Apex,474.53,627.0,S0294,2025-06-26
P00778,Electronics Product 0778,Electronics,Audio,Prime,532.83,590.59,S0125,2024-01-10
P00779,Home Appliances Product 0779,Home Appliances,Kitchen,Vertex,215.55,332.6,S0064,2024-02-22
P00780,Home Appliances Product 0780,Home Appliances,Kitchen,Urbanix,224.45,267.64,S0134,2023-08-20
P00781,Furniture Product 0781,Furniture,Home Office,ValueMax,573.35,987.4,S0208,2021-01-23
P00782,Accessories Product 0782,Accessories,Personal Accessories,Vertex,363.42,663.25,S0219,2021-10-19
P00783,Office Supplies Product 0783,Office Supplies,Paper,Prime,2740.7,3630.9,S0191,2021-09-19
P00784,Clothing Product 0784,Clothing,Footwear,HomePro,1103.7,1608.65,S0175,2025-07-27
P00785,Accessories Product 0785,Accessories,Travel,Vertex,1334.92,1564.61,S0190,2021-04-01
P00786,Furniture Product 0786,Furniture,Desks,ValueMax,381.05,570.75,S0066,2023-10-13
P00787,Home Appliances Product 0787,Home Appliances,Cooling,HomePro,829.11,1063.21,S0063,2022-10-25
P00788,Furniture Product 0788,Furniture,Chairs,Nova,1444.05,1721.72,S0280,2021-01-12
P00789,Home Appliances Product 0789,Home Appliances,Cleaning,Vertex,1863.91,2455.96,S0174,2025-08-05
P00790,Clothing Product 0790,Clothing,Kids,HomePro,848.38,1092.46,S0259,2021-02-03
P00791,Electronics Product 0791,Electronics,Laptops,TechOne,2692.08,3530.52,S0188,2025-04-11
P00792,Office Supplies Product 0792,Office Supplies,Printing,ValueMax,768.15,1209.63,S0137,2024-11-20
P00793,Furniture Product 0793,Furniture,Home Office,TechOne,2143.91,2651.61,S0172,2024-12-19
P00794,Electronics Product 0794,Electronics,Mobiles,Nova,409.17,735.26,S0208,2021-10-23
P00795,Electronics Product 0795,Electronics,Mobiles,HomePro,168.95,195.88,S0056,2025-05-27
P00796,Furniture Product 0796,Furniture,Chairs,Nova,892.13,1569.38,S0139,2023-12-29
P00797,Electronics Product 0797,Electronics,Audio,Nova,2061.23,2478.48,S0217,2023-01-04
P00798,Electronics Product 0798,Electronics,Laptops,HomePro,1557.53,2133.3,S0027,2024-05-27
P00799,Clothing Product 0799,Clothing,Women,Prime,1425.88,1830.35,S0022,2022-09-16
P00800,Clothing Product 0800,Clothing,Kids,HomePro,647.29,846.82,S0049,2022-05-25
P00801,Clothing Product 0801,Clothing,Kids,TechOne,348.05,535.57,S0178,2022-06-11
P00802,Furniture Product 0802,Furniture,Storage,Nova,1208.47,2083.5,S0072,2023-11-05
P00803,Accessories Product 0803,Accessories,Bags,Apex,1123.03,1838.17,S0131,2024-01-02
P00804,Clothing Product 0804,Clothing,Footwear,TechOne,527.65,684.83,S0041,2022-03-15
P00805,Electronics Product 0805,Electronics,Audio,Prime,2589.51,3639.13,S0076,2022-03-25
P00806,Electronics Product 0806,Electronics,Accessories,Apex,401.13,496.32,S0006,2025-09-24
P00807,Clothing Product 0807,Clothing,Women,Prime,555.13,669.51,S0243,2023-07-29
P00808,Electronics Product 0808,Electronics,Accessories,ValueMax,5206.41,6164.13,S0140,2025-04-19
P00809,Office Supplies Product 0809,Office Supplies,Paper,Nova,2213.12,2860.23,S0053,2022-08-26
P00810,Accessories Product 0810,Accessories,Travel,ValueMax,591.44,838.88,S0158,2022-06-10
P00811,Electronics Product 0811,Electronics,Laptops,TechOne,1473.45,1599.52,S0280,2022-05-31
P00812,Electronics Product 0812,Electronics,Laptops,TechOne,1029.15,1400.9,S0248,2023-08-24
P00813,Accessories Product 0813,Accessories,Personal Accessories,Prime,57.84,100.0,S0266,2024-11-22
P00814,Clothing Product 0814,Clothing,Kids,Apex,299.48,484.74,S0122,2023-07-03
P00815,Electronics Product 0815,Electronics,Audio,Urbanix,899.31,1140.51,S0109,2022-06-23
P00816,Accessories Product 0816,Accessories,Watches,Urbanix,730.58,840.05,S0095,2025-10-19
P00817,Accessories Product 0817,Accessories,Travel,ValueMax,1050.9,1536.37,S0092,2023-11-11
P00818,Office Supplies Product 0818,Office Supplies,Paper,Apex,3564.36,3712.87,S0276,2022-12-21
P00819,Clothing Product 0819,Clothing,Kids,HomePro,538.54,870.04,S0042,2021-01-18
P00820,Furniture Product 0820,Furniture,Home Office,Nova,313.11,416.72,S0256,2023-10-24
P00821,Electronics Product 0821,Electronics,Audio,TechOne,908.13,1660.59,S0275,2024-02-08
P00822,Clothing Product 0822,Clothing,Kids,HomePro,781.4,865.63,S0254,2025-08-22
P00823,Furniture Product 0823,Furniture,Home Office,ValueMax,655.17,1026.61,S0189,2022-02-26
P00824,Clothing Product 0824,Clothing,Footwear,Vertex,663.33,896.33,S0257,2021-10-25
P00825,Home Appliances Product 0825,Home Appliances,Cleaning,Apex,8617.54,11292.73,S0010,2025-12-29
P00826,Electronics Product 0826,Electronics,Mobiles,Apex,110.68,127.66,S0246,2023-10-02
P00827,Clothing Product 0827,Clothing,Men,Apex,545.61,813.82,S0154,2021-02-19
P00828,Furniture Product 0828,Furniture,Storage,Nova,791.94,1195.58,S0288,2021-07-12
P00829,Home Appliances Product 0829,Home Appliances,Small Appliances,Prime,303.02,549.46,S0026,2023-05-18
P00830,Furniture Product 0830,Furniture,Desks,Urbanix,1856.76,2951.01,S0280,2024-02-01
P00831,Clothing Product 0831,Clothing,Women,Apex,2136.32,2706.29,S0173,2022-03-21
P00832,Office Supplies Product 0832,Office Supplies,Stationery,Vertex,950.0,1144.04,S0032,2022-10-30
P00833,Office Supplies Product 0833,Office Supplies,Paper,Prime,793.55,915.44,S0153,2024-09-05
P00834,Clothing Product 0834,Clothing,Men,Apex,625.15,1072.9,S0012,2025-11-01
P00835,Clothing Product 0835,Clothing,Footwear,Nova,872.94,1080.62,S0025,2023-06-16
P00836,Clothing Product 0836,Clothing,Kids,TechOne,645.73,1109.54,S0160,2023-01-29
P00837,Home Appliances Product 0837,Home Appliances,Kitchen,HomePro,673.66,994.34,S0245,2022-10-22
P00838,Accessories Product 0838,Accessories,Bags,Nova,1076.61,1544.61,S0033,2021-09-06
P00839,Office Supplies Product 0839,Office Supplies,Printing,Nova,1938.66,2548.57,S0079,2021-04-07
P00840,Office Supplies Product 0840,Office Supplies,Printing,TechOne,232.81,350.66,S0118,2025-03-03
P00841,Electronics Product 0841,Electronics,Accessories,Urbanix,306.99,419.65,S0163,2021-03-09
P00842,Home Appliances Product 0842,Home Appliances,Kitchen,TechOne,160.16,208.84,S0001,2025-02-07
P00843,Office Supplies Product 0843,Office Supplies,Stationery,Prime,1884.77,2853.99,S0192,2022-03-28
P00844,Office Supplies Product 0844,Office Supplies,Stationery,Urbanix,1147.36,1541.33,S0150,2024-06-22
P00845,Electronics Product 0845,Electronics,Accessories,Urbanix,1610.69,1988.91,S0289,2025-10-03
P00846,Accessories Product 0846,Accessories,Travel,HomePro,192.5,287.31,S0091,2024-09-28
P00847,Office Supplies Product 0847,Office Supplies,Printing,Nova,5266.07,7151.12,S0149,2024-08-24
P00848,Clothing Product 0848,Clothing,Men,Prime,444.61,652.77,S0025,2022-04-29
P00849,Electronics Product 0849,Electronics,Laptops,Urbanix,1100.91,1419.82,S0276,2023-12-28
P00850,Accessories Product 0850,Accessories,Travel,Vertex,2399.5,2819.91,S0251,2024-03-17
P00851,Electronics Product 0851,Electronics,Accessories,Urbanix,248.89,447.24,S0107,2023-02-16
P00852,Electronics Product 0852,Electronics,Audio,Apex,399.8,694.89,S0139,2021-03-11
P00853,Home Appliances Product 0853,Home Appliances,Kitchen,HomePro,921.03,1435.47,S0258,2025-07-24
P00854,Accessories Product 0854,Accessories,Bags,Nova,16068.25,20900.95,S0089,2021-12-26
P00855,Electronics Product 0855,Electronics,Laptops,TechOne,1232.51,1621.65,S0071,2025-11-12
P00856,Office Supplies Product 0856,Office Supplies,Writing,ValueMax,3539.7,5981.57,S0073,2025-08-29
P00857,Clothing Product 0857,Clothing,Footwear,HomePro,3066.74,4006.81,S0213,2021-02-04
P00858,Home Appliances Product 0858,Home Appliances,Cooling,ValueMax,1375.37,1733.83,S0064,2024-09-11
P00859,Furniture Product 0859,Furniture,Desks,Prime,242.21,446.25,S0027,2024-03-03
P00860,Office Supplies Product 0860,Office Supplies,Printing,TechOne,2544.35,3462.79,S0050,2022-02-25
P00861,Home Appliances Product 0861,Home Appliances,Kitchen,HomePro,148.39,268.26,S0296,2025-01-23
P00862,Clothing Product 0862,Clothing,Footwear,Apex,5174.53,5948.84,S0262,2021-07-23
P00863,Home Appliances Product 0863,Home Appliances,Small Appliances,Vertex,994.0,1465.69,S0287,2022-03-30
P00864,Clothing Product 0864,Clothing,Kids,Apex,52.29,100.0,S0084,2025-09-28
P00865,Electronics Product 0865,Electronics,Accessories,ValueMax,620.65,853.69,S0133,2024-09-17
P00866,Accessories Product 0866,Accessories,Personal Accessories,ValueMax,1745.58,2307.74,S0148,2021-07-24
P00867,Home Appliances Product 0867,Home Appliances,Cleaning,Prime,801.7,946.77,S0158,2021-09-20
P00868,Home Appliances Product 0868,Home Appliances,Cleaning,Vertex,1500.0,2453.04,S0009,2022-04-15
P00869,Electronics Product 0869,Electronics,Accessories,HomePro,400.0,512.89,S0180,2021-05-09
P00870,Electronics Product 0870,electronics,Audio,Nova,250.0,325.09,S0012,2021-11-30
P00871,Home Appliances Product 0871,Home Appliances,Kitchen,Vertex,953.53,1117.26,S0083,2023-11-10
P00872,Electronics Product 0872,Electronics,Accessories,Apex,711.27,1238.48,S0088,2021-01-14
P00873,Accessories Product 0873,Accessories,Bags,ValueMax,520.49,846.99,S0203,2022-06-09
P00874,Furniture Product 0874,Furniture,Storage,Urbanix,3001.82,4094.37,S0269,2022-07-28
P00875,Clothing Product 0875,Clothing,Men,Prime,433.52,512.79,S0210,2025-11-07
P00876,Accessories Product 0876,Accessories,Personal Accessories,Urbanix,946.06,1641.3,S0131,2025-11-13
P00877,Office Supplies Product 0877,Office Supplies,Paper,Prime,1200.0,1284.4,S0158,2025-03-23
P00878,Furniture Product 0878,Furniture,Desks,Nova,212.64,252.99,S0154,2022-09-16
P00879,Clothing Product 0879,Clothing,Kids,Apex,290.78,320.87,S0045,2023-08-21
P00880,Clothing Product 0880,Clothing,Footwear,Apex,964.94,1214.38,S0288,2023-07-10
P00881,Office Supplies Product 0881,Office Supplies,Paper,Urbanix,7618.05,8701.73,S0276,2025-04-19
P00882,Clothing Product 0882,Clothing,Footwear,Urbanix,1696.81,2141.68,S0073,2024-09-23
P00883,Accessories Product 0883,Accessories,Watches,TechOne,140.07,213.67,S0035,2025-07-13
P00884,Office Supplies Product 0884,Office Supplies,Stationery,Vertex,76.75,100.0,S0050,2023-10-03
P00885,Electronics Product 0885,Electronics,Laptops,Nova,800.0,2497.71,S0189,2025-08-05
P00886,Furniture Product 0886,Furniture,Chairs,Nova,874.48,1089.92,S0009,2024-09-19
P00887,Office Supplies Product 0887,Office Supplies,Writing,ValueMax,2718.04,3756.88,S0031,2024-09-10
P00888,Electronics Product 0888,Electronics,Audio,Urbanix,267.55,497.38,S0195,2024-04-22
P00889,Electronics Product 0889,Electronics,Mobiles,Nova,1302.72,1703.24,S0044,2022-09-05
P00890,Clothing Product 0890,Clothing,Women,ValueMax,1934.18,2796.85,S0021,2024-01-16
P00891,Furniture Product 0891,Furniture,Home Office,Vertex,680.07,767.1,S0007,2022-10-13
P00892,Accessories Product 0892,Accessories,Personal Accessories,Urbanix,452.95,783.67,S0212,2024-03-31
P00893,Furniture Product 0893,Furniture,Chairs,Nova,957.14,1230.7,S0110,2022-04-10
P00894,Electronics Product 0894,Electronics,Laptops,HomePro,1290.35,2064.73,S0086,2024-12-29
P00895,Home Appliances Product 0895,Home Appliances,Cleaning,HomePro,878.1,1182.92,S0192,2023-11-09
P00896,Accessories Product 0896,Accessories,Watches,TechOne,2125.72,3178.21,S0052,2024-07-20
P00897,Furniture Product 0897,Furniture,Home Office,Urbanix,501.2,756.08,S0157,2022-02-09
P00898,Electronics Product 0898,Electronics,Audio,Urbanix,246.43,317.88,S0146,2024-12-15
P00899,Electronics Product 0899,Electronics,Accessories,ValueMax,5379.34,8665.04,S0203,2025-01-04
P00900,Office Supplies Product 0900,Office Supplies,Writing,TechOne,200.0,655.53,S0188,2021-09-23
P00901,Office Supplies Product 0901,Office Supplies,Paper,Nova,443.3,679.69,S0203,2022-10-01
P00902,Furniture Product 0902,Furniture,Storage,HomePro,864.06,1123.58,S0064,2024-05-21
P00903,Electronics Product 0903,Electronics,Audio,TechOne,892.01,1283.39,S0043,2025-05-14
P00904,Office Supplies Product 0904,Office Supplies,Writing,Apex,632.73,815.17,S0161,2024-09-07
P00905,Accessories Product 0905,Accessories,Bags,HomePro,854.97,1179.26,S0018,2023-05-11
P00906,Clothing Product 0906,Clothing,Kids,Nova,965.79,1153.22,S0137,2022-07-02
P00907,Office Supplies Product 0907,Office Supplies,Paper,Nova,1007.96,1429.24,S0188,2025-07-19
P00908,Electronics Product 0908,Electronics,Accessories,Nova,82.42,113.59,S0247,2025-05-16
P00909,Furniture Product 0909,Furniture,Home Office,Vertex,6171.06,7871.1,S0196,2025-06-25
P00910,Furniture Product 0910,Furniture,Storage,ValueMax,761.72,1035.65,S0299,2022-07-11
P00911,Home Appliances Product 0911,Home Appliances,Small Appliances,HomePro,1536.81,2144.58,S0168,2023-03-08
P00912,Home Appliances Product 0912,Home Appliances,Cooling,TechOne,239.45,302.47,S0134,2022-03-21
P00913,Accessories Product 0913,Accessories,Bags,Urbanix,556.6,749.25,S0074,2025-10-09
P00914,Accessories Product 0914,Accessories,Personal Accessories,ValueMax,508.82,612.63,S0202,2025-05-02
P00915,Accessories Product 0915,Accessories,Travel,Vertex,2584.96,5217.64,S0244,2021-11-13
P00916,Accessories Product 0916,Accessories,Bags,ValueMax,416.88,667.98,S0097,2022-03-27
P00917,Electronics Product 0917,Electronics,Laptops,Nova,1799.6,2561.01,S0023,2023-10-05
P00918,Electronics Product 0918,Electronics,Mobiles,Nova,383.72,626.19,S0004,2023-01-29
P00919,Furniture Product 0919,Furniture,Home Office,Nova,708.15,763.15,S0190,2023-04-20
P00920,Office Supplies Product 0920,Office Supplies,Writing,TechOne,901.18,938.73,S0199,2022-11-03
P00921,Electronics Product 0921,Electronics,Accessories,Urbanix,3335.79,4332.6,S0037,2024-05-14
P00922,Home Appliances Product 0922,Home Appliances,Small Appliances,Prime,157.35,181.31,S0007,2025-06-27
P00923,Clothing Product 0923,Clothing,Kids,Prime,242.65,321.96,S0197,2025-08-01
P00924,Office Supplies Product 0924,Office Supplies,Writing,TechOne,121.45,171.19,S0120,2023-04-11
P00925,Electronics Product 0925,Electronics,Mobiles,Urbanix,258.04,404.47,S0126,2025-02-19
P00926,Furniture Product 0926,Furniture,Chairs,Nova,449.74,532.98,S0079,2024-06-21
P00927,Electronics Product 0927,Electronics,Mobiles,Prime,164.77,238.79,S0216,2021-12-26
P00928,Home Appliances Product 0928,Home Appliances,Cooling,Urbanix,419.58,575.9,S0224,2024-12-20
P00929,Clothing Product 0929,Clothing,Men,HomePro,111.26,160.03,S0016,2022-10-02
P00930,Clothing Product 0930,Clothing,Men,TechOne,339.06,433.59,S0027,2024-02-20
P00931,Furniture Product 0931,Furniture,Chairs,Nova,2358.36,3985.82,S0167,2024-08-08
P00932,Furniture Product 0932,Furniture,Storage,TechOne,1330.13,1796.62,S0181,2025-09-19
P00933,Office Supplies Product 0933,Office Supplies,Printing,Nova,799.82,1447.43,S0044,2025-09-27
P00934,Home Appliances Product 0934,Home Appliances,Small Appliances,Apex,356.16,440.23,S0048,2025-01-04
P00935,Home Appliances Product 0935,Home Appliances,Cleaning,Prime,169.35,258.27,S0205,2023-07-13
P00936,Electronics Product 0936,Electronics,Audio,Urbanix,282.69,384.11,S0137,2023-01-01
P00937,Accessories Product 0937,Accessories,Travel,Prime,876.62,1149.25,S0036,2023-03-17
P00938,Electronics Product 0938,Electronics,Audio,Urbanix,1906.34,2859.08,S0183,2025-10-02
P00939,Accessories Product 0939,Accessories,Watches,TechOne,2248.23,2958.52,S0023,2022-01-10
P00940,Electronics Product 0940,Electronics,Mobiles,ValueMax,2164.33,2254.51,S0070,2023-08-16
P00941,Furniture Product 0941,Furniture,Storage,TechOne,550.98,573.94,S0214,2024-05-25
P00942,Home Appliances Product 0942,Home Appliances,Cleaning,Prime,741.28,1229.82,S0067,2021-02-11
P00943,Electronics Product 0943,Electronics,Accessories,Apex,528.19,870.21,S0020,2024-03-04
P00944,Office Supplies Product 0944,Office Supplies,Printing,Prime,531.15,981.31,S0288,2022-04-20
P00945,Office Supplies Product 0945,Office Supplies,Stationery,TechOne,6733.78,9202.26,S0068,2022-05-28
P00946,Furniture Product 0946,Furniture,Storage,Apex,177.04,206.04,S0155,2024-02-09
P00947,Clothing Product 0947,Clothing,Women,Prime,732.58,948.99,S0248,2021-01-17
P00948,Home Appliances Product 0948,Home Appliances,Cooling,Prime,2938.19,4031.23,S0297,2021-10-14
P00949,Home Appliances Product 0949,Home Appliances,Cleaning,Prime,230.15,277.05,S0243,2023-04-11
P00950,Furniture Product 0950,Furniture,Desks,Apex,356.25,630.38,S0102,2023-12-02
P00951,Office Supplies Product 0951,Office Supplies,Paper,HomePro,357.78,707.01,S0257,2021-07-19
P00952,Furniture Product 0952,Furniture,Chairs,Prime,654.79,959.86,S0004,2022-10-22
P00953,Furniture Product 0953,Furniture,Home Office,TechOne,177.84,243.26,S0098,2022-07-16
P00954,Electronics Product 0954,Electronics,Laptops,TechOne,1870.49,2176.26,S0060,2023-09-03
P00955,Accessories Product 0955,Accessories,Watches,Prime,1344.26,2336.39,S0159,2022-07-03
P00956,Accessories Product 0956,accessories,Bags,ValueMax,1441.21,1995.11,S0268,2023-08-26
P00957,Home Appliances Product 0957,Home Appliances,Kitchen,Vertex,381.39,502.55,S0233,2025-03-29
P00958,Office Supplies Product 0958,Office Supplies,Paper,ValueMax,892.2,1308.44,S0300,2023-12-04
P00959,Office Supplies Product 0959,Office Supplies,Printing,Urbanix,384.95,488.16,S0042,2022-10-23
P00960,Office Supplies Product 0960,Office Supplies,Printing,Apex,615.5,860.47,S0226,2023-05-31
P00961,Office Supplies Product 0961,Office Supplies,Paper,Urbanix,9037.63,10337.62,S0218,2021-09-13
P00962,Office Supplies Product 0962,Office Supplies,Writing,Prime,820.42,1320.51,S0137,2022-03-08
P00963,Electronics Product 0963,Electronics,Accessories,Urbanix,270.98,365.97,S0030,2023-03-11
P00964,Electronics Product 0964,Electronics,Laptops,HomePro,882.58,1437.14,S0032,2023-12-18
P00965,Accessories Product 0965,Accessories,Travel,Nova,232.93,310.53,S0274,2023-06-07
P00966,Office Supplies Product 0966,Office Supplies,Stationery,TechOne,269.03,361.79,S0089,2025-10-24
P00967,Accessories Product 0967,Accessories,Bags,ValueMax,360.64,423.67,S0192,2024-03-09
P00968,Electronics Product 0968,Electronics,Mobiles,Apex,503.28,769.52,S0284,2023-08-16
P00969,Office Supplies Product 0969,office supplies,Stationery,Apex,2504.0,3062.68,S0148,2023-11-30
P00970,Electronics Product 0970,Electronics,Accessories,HomePro,1666.15,2139.82,S0063,2021-03-21
P00971,Furniture Product 0971,Furniture,Home Office,Vertex,1477.67,2024.49,S0146,2022-12-04
P00972,Electronics Product 0972,Electronics,Mobiles,HomePro,287.06,399.88,S0069,2025-05-10
P00973,Electronics Product 0973,Electronics,Accessories,Vertex,628.97,698.38,S0055,2022-10-14
P00974,Accessories Product 0974,Accessories,Travel,HomePro,1186.18,1575.11,S0244,2023-04-14
P00975,Furniture Product 0975,Furniture,Home Office,Urbanix,416.42,640.18,S0104,2022-02-08
P00976,Clothing Product 0976,Clothing,Footwear,HomePro,697.52,908.42,S0206,2021-05-21
P00977,Office Supplies Product 0977,Office Supplies,Writing,TechOne,1403.95,1865.78,S0219,2022-08-04
P00978,Office Supplies Product 0978,Office Supplies,Stationery,Vertex,604.31,846.66,S0165,2024-11-11
P00979,Office Supplies Product 0979,Office Supplies,Printing,Apex,1117.15,1504.38,S0163,2025-11-30
P00980,Electronics Product 0980,Electronics,Audio,Prime,4915.49,5900.58,S0055,2024-04-19
P00981,Accessories Product 0981,Accessories,Travel,Urbanix,741.35,1010.52,S0159,2025-02-25
P00982,Home Appliances Product 0982,Home Appliances,Small Appliances,Apex,2460.99,3902.66,S0226,2024-03-31
