order_id,order_date,customer_id,region_id,channel_id,payment_method,order_status
ORD0005282,2024-10-22,C04346,R02,CH01,Credit Card,Completed
ORD0005283,2026-06-17,C03492,R07,CH01,Cash,Completed
ORD0005284,2024-12-10,C08910,R07,CH01,Wallet,Completed
ORD0005285,2024-07-21,C03894,R02,CH03,UPI,Completed
ORD0005286,2024-04-24,C01099,R05,CH01,Wallet,Completed
ORD0005287,2025-12-08,C01168,R02,CH03,Debit Card,Completed
ORD0005288,2025-05-26,C09964,R03,CH03,Credit Card,Completed
ORD0005289,2024-10-25,C07889,R03,CH02,COD,Completed
ORD0005290,2025-07-20,C05614,R02,CH01,Wallet,Completed
ORD0005291,2024-11-10,C06221,R04,CH01,UPI,Completed
ORD0005292,2025-02-07,C02174,R01,CH01,Wallet,Completed
ORD0005293,2026-02-12,C07149,R03,CH03,Credit Card,Completed
ORD0005294,2025-09-18,C08667,R04,CH01,UPI,Completed
ORD0005295,2025-11-23,C00082,R04,CH01,UPI,Completed
ORD0005296,2025-06-24,C01420,R03,CH02,Wallet,Completed
ORD0005297,2026-06-22,C09792,R01,CH03,COD,Completed
ORD0005298,2024-08-31,C09621,R01,CH01,UPI,Completed
ORD0005299,2024-09-22,C07487,R07,CH01,UPI,Completed
ORD0005300,2024-04-03,C00473,R01,CH01,Debit Card,Completed
ORD0005301,2025-05-26,C07695,R07,CH02,COD,Returned
ORD0005302,2025-07-25,C01248,R01,CH01,Net Banking,Completed
ORD0005303,2025-10-30,C06855,R01,CH01,UPI,Completed
ORD0005304,2024-11-12,C00545,R01,CH04,Credit Card,Completed
ORD0005305,2024-01-13,C01236,R07,CH04,Credit Card,Completed
ORD0005305,2025-08-12,C08003,R01,CH01,Net Banking,Returned
ORD0005307,2026-06-29,C05424,R07,CH01,Debit Card,Completed
ORD0005308,2024-10-16,C02194,R07,CH01,Debit Card,Completed
ORD0005309,2024-07-05,C03844,R02,CH01,Credit Card,Completed
ORD0005310,2024-10-08,C05831,R02,CH01,UPI,Completed
ORD0005311,2025-01-15,C01169,R05,CH01,COD,Completed
ORD0005312,2024-09-10,C01928,R03,CH01,Wallet,Pending
ORD0005313,2024-11-20,C06725,R04,CH01,Credit Card,Completed
ORD0005314,2025-08-19,C08623,R01,CH04,Wallet,Completed
ORD0005315,2024-11-18,C03829,R02,CH01,Cash,Completed
ORD0005316,2024-12-22,C08802,R01,CH02,Credit Card,Completed
ORD0005317,2024-02-10,C03280,R01,CH04,Credit Card,Completed
ORD0005318,2026-04-09,C08841,R01,CH02,Credit Card,Completed
ORD0005319,2024-12-29,C03630,R01,CH01,Cash,Completed
ORD0005320,2024-11-07,C04366,R01,CH01,Cash,Completed
ORD0005321,2024-03-28,C01105,R01,CH03,Credit Card,Completed
ORD0005322,2025-08-14,C05190,R02,CH01,COD,Completed
ORD0005323,2026-02-13,C09558,R02,CH03,Credit Card,Completed
ORD0005324,2024-02-11,C03160,R04,CH02,Credit Card,Completed
ORD0005325,2024-05-27,C06855,R01,CH02,COD,Completed
ORD0005326,2024-05-28,C09243,R07,CH01,UPI,Completed
ORD0005327,2025-07-13,C06734,R05,CH01,Credit Card,Cancelled
ORD0005328,2026-04-12,C05352,R03,CH03,Credit Card,Completed
ORD0005329,2025-01-28,C09834,R03,CH01,Net Banking,Completed
ORD0005330,2024-11-18,C01826,R07,CH01,COD,Completed
ORD0005331,2025-11-26,C00283,R07,CH02,COD,Completed
ORD0005332,2025-11-10,C05614,R02,CH03,UPI,Completed
ORD0005333,2024-09-06,C02762,R02,CH01,Cash,Completed
ORD0005334,2024-06-11,C06288,R03,CH02,UPI,Completed
ORD0005334,2024-11-27,C00233,R03,CH01,UPI,Completed
ORD0005336,2025-12-02,C02525,R02,CH03,UPI,Completed
ORD0005337,2025-10-10,C07075,R05,CH04,Net Banking,Completed
ORD0005338,2025-09-15,C09243,R07,CH01,Credit Card,Cancelled
ORD0005339,2026-01-09,C03445,R06,CH02,Debit Card,Completed
ORD0005340,2024-10-05,C01648,R05,CH01,COD,Completed
ORD0005341,2024-11-15,C05439,R02,CH02,Credit Card,Completed
ORD0005342,2024-02-13,C02558,R07,CH03,Wallet,Completed
ORD0005343,2026-02-18,C07145,R05,CH03,UPI,Completed
ORD0005344,2025-06-23,C00771,R07,CH04,COD,Completed
ORD0005345,2024-10-19,C02150,R07,CH03,UPI,Completed
ORD0005346,2024-03-11,C05917,R05,CH03,UPI,Completed
ORD0005347,2025-10-28,C01640,R03,CH02,COD,Completed
ORD0005348,2025-11-14,C02528,R02,CH01,UPI,Completed
ORD0005349,2025-09-16,C06725,R04,CH03,Debit Card,Completed
ORD0005350,2024-07-25,C04728,R07,CH02,COD,Completed
ORD0005351,2026-04-04,C03190,R01,CH03,Debit Card,Completed
ORD0005352,2025-11-17,C00716,R01,CH04,COD,Completed
ORD0005353,2025-09-07,C07149,R03,CH01,Credit Card,Completed
ORD0005354,2025-08-31,C07514,R03,CH01,COD,Completed
ORD0005355,2026-03-26,C00794,R07,CH02,UPI,Completed
ORD0005356,2026-04-19,C01020,R04,CH01,UPI,Completed
ORD0005357,2025-07-06,C03807,R02,CH03,Credit Card,Completed
ORD0005358,2025-01-06,C02767,R04,CH03,Credit Card,Completed
ORD0005359,2024-11-30,C09243,R07,CH01,UPI,Completed
ORD0005360,2025-12-30,C08166,R02,CH02,Net Banking,Cancelled
ORD0005361,2025-08-25,C04221,R01,CH01,Debit Card,Completed
ORD0005362,2024-03-19,C07561,R02,CH02,UPI,Completed
ORD0005363,2024-05-24,C03025,R04,CH01,Credit Card,Completed
ORD0005364,2026-03-22,C09350,R07,CH03,Credit Card,Completed
ORD0005365,2026-03-06,C02284,R03,CH01,Debit Card,Partially Returned
ORD0005366,2026-05-13,C08368,R03,CH03,Debit Card,Completed
ORD0005367,2025-01-18,C04305,R07,CH03,UPI,Completed
ORD0005368,2025-12-07,C03124,R04,CH02,Net Banking,Completed
ORD0005369,2026-01-08,C07422,R01,CH01,Net Banking,Completed
ORD0005370,2024-10-30,C00261,R01,CH01,UPI,Completed
ORD0005371,2024-05-27,C09087,R01,CH02,Wallet,Completed
ORD0005372,2026-06-28,C04923,R01,CH01,Credit Card,Completed
ORD0005373,2024-01-31,C05971,R04,CH03,Debit Card,Completed
ORD0005374,2025-07-08,C03157,R07,CH02,Net Banking,Completed
ORD0005375,2025-08-30,C08411,R03,CH04,COD,Partially Returned
ORD0005376,2025-10-01,C02184,R01,CH01,Credit Card,Completed
ORD0005377,2024-09-15,C01928,R03,CH02,Net Banking,Completed
ORD0005378,2025-10-27,C08484,R02,CH01,Cash,Completed
ORD0005379,2024-08-06,C09231,R07,CH03,UPI,Completed
ORD0005380,2026-01-09,C07239,R02,CH01,UPI,Returned
ORD0005381,2024-08-09,C01678,R04,CH01,Credit Card,Cancelled
ORD0005382,2025-10-11,C00862,R03,CH01,COD,Completed
ORD0005383,2025-12-07,C08317,R02,CH01,UPI,Completed
ORD0005384,2024-07-10,C03600,R04,CH01,COD,Completed
ORD0005385,2024-08-28,C08007,R02,CH03,UPI,Completed
ORD0005386,2025-12-04,C05227,R01,CH01,COD,Completed
ORD0005387,2024-03-28,C04178,R01,CH04,UPI,Completed
ORD0005388,2024-07-12,C05971,R04,CH03,Debit Card,Completed
ORD0005389,2025-02-15,C04859,R07,CH04,Debit Card,Completed
ORD0005390,2026-04-21,C08361,R01,CH01,COD,Completed
ORD0005391,2025-06-02,C02472,R05,CH02,Wallet,Partially Returned
ORD0005392,2024-12-16,C00175,R01,CH03,COD,Completed
ORD0005393,2026-06-09,C00026,R01,CH01,Debit Card,Completed
ORD0005394,2025-02-23,C08329,R05,CH02,UPI,Completed
ORD0005395,2025-01-24,C06902,R02,CH01,Wallet,Completed
ORD0005396,2025-01-01,C00254,R07,CH01,COD,Partially Returned
ORD0005397,2024-10-28,C08237,R02,CH02,COD,Completed
ORD0005398,2024-11-05,C08059,R03,CH01,UPI,Completed
ORD0005399,2025-10-05,C04235,R07,CH01,Credit Card,Completed
ORD0005400,2024-02-11,C03889,R02,CH03,COD,Completed
ORD0005401,2025-10-01,C00264,R01,CH01,Credit Card,Completed
ORD0005402,2024-07-22,C09209,R07,CH02,Credit Card,Completed
ORD0005403,2024-12-14,C03605,R02,CH02,UPI,Completed
ORD0005404,2024-05-28,C09206,R05,CH01,COD,Completed
ORD0005405,2025-05-24,C07568,R02,CH04,UPI,Completed
ORD0005406,2025-11-01,C06757,R05,CH03,Credit Card,Partially Returned
ORD0005407,2024-11-25,C01981,R05,CH02,Net Banking,Completed
ORD0005408,2024-06-14,C06701,R07,CH03,Credit Card,Completed
ORD0005409,2024-08-17,C01828,R02,CH01,Cash,Completed
ORD0005410,2025-12-30,C02081,R04,CH01,UPI,Returned
ORD0005411,2024-09-27,C08106,R07,CH01,Debit Card,Completed
ORD0005412,2025-12-01,C00269,R01,CH01,Net Banking,Completed
ORD0005413,2024-11-09,C04958,R07,CH04,Credit Card,Completed
ORD0005414,2024-07-10,C02974,R02,CH01,Cash,Completed
ORD0005415,2025-10-31,C02802,R02,CH01,Debit Card,Cancelled
ORD0005416,2025-02-28,C02536,R02,CH03,Credit Card,Completed
ORD0005417,2024-02-01,C05502,R02,CH01,COD,Completed
ORD0005418,2026-05-22,C03396,R02,CH02,Cash,Completed
ORD0005419,2024-05-29,C02454,R03,CH03,Net Banking,Completed
ORD0005420,2024-11-24,C03931,R02,CH02,Wallet,Completed
ORD0005421,2024-12-14,C05468,R01,CH01,UPI,Completed
ORD0005422,2025-03-21,C06619,R07,CH01,Credit Card,Completed
ORD0005423,2025-12-08,C01330,R01,CH02,Debit Card,Returned
ORD0005424,2024-01-07,C00796,R04,CH01,COD,Completed
ORD0005425,2026-04-24,C08771,R01,CH03,Debit Card,Partially Returned
ORD0005426,2025-08-26,C03167,R07,CH01,Debit Card,Completed
ORD0005427,2026-05-12,C04035,R01,CH01,COD,Completed
ORD0005428,2025-12-29,C08984,R05,CH03,Wallet,Completed
ORD0005429,2026-04-19,C05937,R07,CH01,Credit Card,Completed
ORD0005430,2025-07-12,C09512,R04,CH02,Credit Card,Completed
ORD0005431,2024-11-26,C08715,R07,CH04,COD,Cancelled
ORD0005432,2025-02-02,C04815,R04,CH02,Credit Card,Completed
ORD0005433,2025-09-07,C07748,R02,CH03,UPI,Completed
ORD0005434,2025-01-17,C01268,R03,CH03,Debit Card,Completed
ORD0005435,2025-11-03,C04258,R04,CH01,Cash,Cancelled
ORD0005436,2024-04-02,C04470,R07,CH01,Credit Card,Completed
ORD0005437,2026-01-10,C01269,R02,CH03,Credit Card,Completed
ORD0005438,2024-07-25,C04979,R05,CH01,UPI,Completed
ORD0005439,2026-05-05,C09299,R02,CH04,Debit Card,Completed
ORD0005440,2024-06-06,C01732,R07,CH01,Net Banking,Completed
ORD0005441,2024-05-10,C06181,R07,CH03,Wallet,Completed
ORD0005442,2025-12-26,C06272,R07,CH03,Debit Card,Completed
ORD0005443,2025-12-30,C06653,R02,CH01,Credit Card,Completed
ORD0005444,2025-11-07,C01869,R02,CH03,Wallet,Completed
ORD0005445,2026-05-22,C00761,R03,CH02,UPI,Completed
ORD0005446,2024-09-30,C05039,R06,CH01,Net Banking,Completed
ORD0005447,2026-01-06,C02277,R02,CH01,Net Banking,Partially Returned
ORD0005448,2024-11-23,C00229,R02,CH02,COD,Completed
ORD0005449,2025-05-09,C02396,R01,CH02,UPI,Completed
ORD0005450,2025-02-04,C04429,R07,CH02,Debit Card,Completed
ORD0005451,2024-01-07,C04851,R01,CH03,UPI,Completed
ORD0005452,2025-06-15,C04151,R07,CH01,Debit Card,Completed
ORD0005453,2025-11-13,C02137,R04,CH03,COD,Completed
ORD0005454,2024-06-25,C05837,R06,CH03,COD,Completed
ORD0005455,2026-04-23,C03175,R03,CH01,Credit Card,Completed
ORD0005456,2025-05-01,C04306,R01,CH01,Wallet,Completed
ORD0005457,2024-06-29,C08579,R02,CH01,Credit Card,Completed
ORD0005458,2025-08-26,C04674,R01,CH02,UPI,Completed
ORD0005459,2024-07-13,C01736,R03,CH02,Cash,Returned
ORD0005460,2024-03-05,C08834,R02,CH01,Wallet,Completed
ORD0005461,2025-10-03,C06639,R03,CH02,UPI,Completed
ORD0005462,2024-04-22,C00160,R03,CH02,Credit Card,Completed
ORD0005463,2024-04-17,C07702,R02,CH01,Debit Card,Completed
ORD0005464,2025-11-08,C01461,R03,CH01,UPI,Completed
ORD0005465,2024-02-26,C08423,R02,CH01,Credit Card,Completed
ORD0005466,2025-12-25,C09827,R02,CH01,Wallet,Completed
ORD0005467,2025-12-15,C08654,R01,CH01,Debit Card,Completed
ORD0005468,2024-05-23,C09893,R07,CH01,Credit Card,Completed
ORD0005469,2025-04-20,C07009,R07,CH04,Cash,Completed
ORD0005470,2024-04-07,C02391,R02,CH01,Cash,Completed
ORD0005471,2025-08-13,C01854,R03,CH03,Credit Card,Completed
ORD0005472,2024-03-04,C07083,R03,CH03,Debit Card,Completed
ORD0005473,2026-05-06,C01710,R01,CH01,Credit Card,Completed
ORD0005474,2024-07-29,C03208,R07,CH03,Debit Card,Completed
ORD0005475,2025-10-02,C04099,R03,CH03,UPI,Completed
ORD0005476,2024-05-09,C05193,R01,CH03,UPI,Completed
ORD0005477,2024-07-30,C05043,R04,CH02,UPI,Completed
ORD0005478,2025-02-10,C02720,R02,CH01,Credit Card,Completed
ORD0005479,2025-06-14,C07272,R02,CH03,Wallet,Returned
ORD0005480,2026-06-29,C09722,R01,CH01,UPI,Completed
ORD0005481,2024-01-27,C09252,R04,CH01,UPI,Completed
ORD0005482,2024-01-01,C01261,R07,CH03,Wallet,Completed
ORD0005483,2024-11-22,C09009,R03,CH01,COD,Completed
ORD0005484,2024-12-02,C01192,R04,CH02,UPI,Completed
ORD0005485,2026-03-05,C01847,R04,CH01,Debit Card,Completed
ORD0005486,2026-04-03,C01455,R04,CH01,COD,Completed
ORD0005487,2026-03-02,C00723,R07,CH01,UPI,Completed
ORD0005488,2024-05-25,C06805,R06,CH03,Net Banking,Completed
ORD0005489,2025-01-02,C02200,R02,CH02,Credit Card,Completed
ORD0005490,2025-11-12,C03026,R01,CH04,Wallet,Completed
ORD0005491,2024-10-28,C04327,R07,CH04,COD,Pending
ORD0005492,2025-09-13,C05657,R02,CH01,Net Banking,Returned
ORD0005493,2024-08-27,C02452,R03,CH04,UPI,Completed
ORD0005494,2024-11-04,C00627,R03,CH03,UPI,Partially Returned
ORD0005495,2026-02-09,C02017,R01,CH02,COD,Cancelled
ORD0005496,2024-09-10,C06034,R07,CH01,Credit Card,Completed
ORD0005497,2026-05-26,C00713,R05,CH03,Wallet,Completed
ORD0005498,2024-10-24,C09036,R01,CH01,COD,Completed
ORD0005499,2024-01-25,C09595,R02,CH01,Wallet,Partially Returned
ORD0005500,2024-09-14,C03917,R02,CH01,Debit Card,Completed
ORD0005501,2024-06-22,C03120,R01,CH02,Net Banking,Partially Returned
ORD0005502,2025-04-08,C00924,R02,CH03,UPI,Completed
ORD0005503,2024-04-24,C05492,R02,CH02,Credit Card,Cancelled
ORD0005504,2025-08-06,C09480,R03,CH01,COD,Completed
ORD0005505,2026-02-24,C01097,R07,CH02,Cash,Partially Returned
ORD0005506,2024-11-30,C00093,R04,CH03,Credit Card,Completed
ORD0005507,2024-06-19,C01430,R04,CH04,Net Banking,Returned
ORD0005508,2024-12-25,C04358,R04,CH03,Net Banking,Completed
ORD0005509,2025-12-09,C03386,R03,CH01,Debit Card,Completed
ORD0005510,2025-07-02,C00872,R07,CH03,Wallet,Completed
ORD0005511,2024-04-12,C08868,R04,CH03,Cash,Completed
ORD0005512,2025-05-08,C08160,R04,CH01,COD,Completed
ORD0005513,2025-02-27,C03068,R01,CH01,COD,Returned
ORD0005514,2024-11-06,C09929,R03,CH01,Net Banking,Completed
ORD0005515,2024-04-21,C01917,R02,CH04,Net Banking,Completed
ORD0005516,2026-06-12,C00749,R03,CH02,Net Banking,Completed
ORD0005517,2024-06-27,C05851,R01,CH01,COD,Completed
ORD0005518,2024-07-14,C09963,R01,CH01,Credit Card,Completed
ORD0005519,2024-05-27,C04412,R07,CH03,Credit Card,Completed
ORD0005520,2025-06-11,C09479,R04,CH01,UPI,Completed
ORD0005521,2025-02-02,C08142,R07,CH02,Debit Card,Completed
ORD0005522,2024-09-09,C06855,R01,CH03,Credit Card,Completed
ORD0005523,2025-01-20,C08817,R05,CH03,COD,Completed
ORD0005524,2025-09-23,C08621,R02,CH01,COD,Returned
ORD0005525,2024-10-08,C01630,R04,CH03,COD,Completed
ORD0005526,2026-04-06,C06294,R01,CH03,UPI,Completed
ORD0005527,2024-10-24,C06507,R02,CH02,UPI,Completed
ORD0005528,2024-07-19,C04708,R04,CH01,COD,Partially Returned
ORD0005529,2026-05-16,C02759,R03,CH02,UPI,Completed
ORD0005530,2025-12-25,C03586,R05,CH01,UPI,Cancelled
ORD0005531,2024-11-17,C01316,R03,CH01,COD,Completed
ORD0005532,2026-01-22,C08402,R01,CH04,UPI,Completed
ORD0005533,2025-04-20,C07627,R02,CH02,UPI,Completed
ORD0005534,2024-11-20,C06034,R07,CH04,UPI,Completed
ORD0005535,2026-01-20,C02505,R01,CH03,Net Banking,Completed
ORD0005536,2025-11-16,C01834,R01,CH01,COD,Completed
ORD0005537,2024-10-18,C06001,R04,CH01,UPI,Completed
ORD0005538,2025-07-18,C01228,R02,CH01,UPI,Completed
ORD0005539,2024-12-04,C05824,R01,CH02,UPI,Completed
ORD0005540,2024-01-02,C00067,R02,CH01,UPI,Completed
ORD0005541,2026-05-23,C06230,R04,CH01,COD,Completed
ORD0005542,2025-05-21,C02885,R02,CH04,Credit Card,Completed
ORD0005543,2025-07-09,C07642,R02,CH01,COD,Completed
ORD0005544,2025-07-11,C04348,R06,CH02,COD,Completed
ORD0005545,2025-05-22,C02037,R02,CH01,Credit Card,Completed
ORD0005546,2024-10-13,C03305,R03,CH01,Credit Card,Completed
ORD0005547,2026-06-02,C09825,R04,CH03,UPI,Completed
ORD0005548,2025-08-01,C06639,R03,CH02,COD,Completed
ORD0005549,2025-09-21,C08460,R02,CH02,Debit Card,Completed
ORD0005550,2025-02-14,C02930,R03,CH01,Debit Card,Cancelled
ORD0005551,2024-10-12,C07889,R03,CH02,COD,Pending
ORD0005552,2024-03-06,C07491,R02,CH01,COD,Completed
ORD0005553,2024-11-22,C00716,R01,CH01,Wallet,Completed
ORD0005554,2024-06-27,C04172,R03,CH01,Net Banking,Completed
ORD0005555,2025-09-12,C05875,R01,CH01,UPI,Completed
ORD0005556,2026-02-28,C02600,R02,CH01,UPI,Completed
ORD0005557,2024-10-22,C06355,R01,CH01,Debit Card,Completed
ORD0005558,2024-11-10,C03478,R02,CH02,Credit Card,Completed
ORD0005559,2025-09-20,C08736,R01,CH01,UPI,Completed
ORD0005560,2024-05-30,C07642,R02,CH03,Credit Card,Completed
ORD0005561,2026-04-21,C02291,R03,CH02,COD,Completed
ORD0005562,2024-11-30,C07657,R03,CH01,Net Banking,Completed
ORD0005563,2024-04-12,C04409,R06,CH03,UPI,Completed
ORD0005564,2024-06-26,C02718,R01,CH03,Cash,Completed
ORD0005565,2026-04-24,C02637,R04,CH01,Cash,Completed
ORD0005566,2024-09-06,C01998,R04,CH01,Debit Card,Completed
ORD0005567,2025-09-12,C09370,R03,CH03,Debit Card,Completed
ORD0005568,2024-06-06,C08270,R04,CH02,Cash,Completed
ORD0005569,2024-07-15,C00070,R04,CH03,Credit Card,Completed
ORD0005570,2026-02-28,C00310,R01,CH01,Wallet,Completed
ORD0005571,2024-05-29,C00930,R03,CH01,Credit Card,Pending
ORD0005572,2024-01-20,C00850,R03,CH02,COD,Completed
ORD0005573,2025-04-02,C08955,R02,CH04,Debit Card,Completed
ORD0005574,2026-02-12,C00313,R07,CH01,COD,Completed
ORD0005575,2024-11-06,C07533,R04,CH04,UPI,Completed
ORD0005576,2024-05-09,C02448,R04,CH03,Credit Card,Completed
ORD0005577,2026-06-13,C00860,R02,CH02,Net Banking,Completed
ORD0005578,2025-09-26,C04999,R04,CH04,COD,Completed
ORD0005579,2026-01-30,C09646,R02,CH02,COD,Completed
ORD0005580,2025-11-16,C01415,R01,CH03,Cash,Completed
ORD0005581,2025-10-12,C06477,R03,CH01,Debit Card,Completed
ORD0005582,2024-12-14,C04025,R05,CH04,Net Banking,Completed
ORD0005583,2024-11-05,C04489,R01,CH03,COD,Completed
ORD0005584,2025-10-24,C00353,R02,CH03,Wallet,Completed
ORD0005585,2025-10-24,C03306,R07,CH01,UPI,Completed
ORD0005586,2026-05-12,C02977,R02,CH02,Credit Card,Completed
ORD0005587,2025-06-09,C05971,R04,CH01,Credit Card,Completed
ORD0005588,2024-10-16,C05494,R04,CH01,Net Banking,Completed
ORD0005589,2025-03-21,C08103,R03,CH02,Net Banking,Completed
ORD0005590,2025-07-25,C03297,R03,CH04,UPI,Completed
ORD0005591,2025-01-17,C07955,R05,CH02,COD,Partially Returned
ORD0005592,2025-12-12,C07320,R04,CH04,UPI,Completed
ORD0005593,2025-06-25,C00740,R04,CH02,Net Banking,Completed
ORD0005594,2024-01-10,C02343,R03,CH02,Credit Card,Completed
ORD0005595,2025-06-10,C04082,R01,CH01,Debit Card,Partially Returned
ORD0005596,2025-08-14,C09817,R07,CH01,Wallet,Returned
ORD0005597,2026-04-06,C06139,R01,CH03,Debit Card,Completed
ORD0005598,2025-01-03,C09966,R07,CH01,Wallet,Completed
ORD0005599,2025-06-15,C08841,R01,CH01,UPI,Completed
ORD0005600,2025-03-06,C03808,R02,CH02,UPI,Completed
ORD0005601,2025-05-03,C00188,R07,CH01,COD,Completed
ORD0005602,2024-03-09,C07142,R03,CH04,Wallet,Completed
ORD0005603,2026-03-19,C04499,R05,CH01,Credit Card,Completed
ORD0005604,2026-04-01,C02989,R01,CH02,UPI,Completed
ORD0005605,2025-05-20,C04390,R02,CH03,Net Banking,Completed
ORD0005606,2025-05-28,C08005,R03,CH02,UPI,Completed
ORD0005607,2024-02-28,C06287,R02,CH01,Debit Card,Completed
ORD0005608,2025-07-09,C06078,R04,CH03,COD,Completed
ORD0005609,2025-01-19,C08774,R03,CH01,COD,Partially Returned
ORD0005610,2025-10-19,C01455,R04,CH01,UPI,Completed
ORD0005611,2024-02-17,C06639,R03,CH01,UPI,Completed
ORD0005612,2025-10-20,C01603,R03,CH01,COD,Completed
ORD0005613,2024-10-11,C04620,R02,CH01,UPI,Completed
ORD0005614,2025-09-01,C03816,R04,CH02,Net Banking,Completed
ORD0005615,2025-08-07,C04034,R02,CH02,UPI,Completed
ORD0005616,2024-08-17,C04008,R01,CH02,Wallet,Completed
ORD0005617,2025-01-30,C08242,R02,CH04,Net Banking,Completed
ORD0005618,2026-01-16,C06331,R04,CH01,Wallet,Completed
ORD0005619,2025-07-17,C08785,R03,CH02,UPI,Completed
ORD0005620,2024-03-10,C08336,R03,CH01,Credit Card,Completed
ORD0005621,2025-02-02,C07707,R01,CH04,COD,Cancelled
ORD0005622,2024-10-27,C00494,R04,CH01,Cash,Completed
ORD0005623,2025-08-22,C04786,R06,CH03,Credit Card,Cancelled
ORD0005624,2025-07-26,C09176,R01,CH01,UPI,Partially Returned
ORD0005625,2024-01-11,C07331,R01,CH02,Net Banking,Completed
ORD0005626,2025-07-19,C02845,R01,CH01,COD,Completed
ORD0005627,2025-11-05,C00608,R01,CH01,Net Banking,Completed
ORD0005628,2025-11-27,C04715,R02,CH03,Net Banking,Completed
ORD0005629,2024-02-29,C06601,R07,CH01,Credit Card,Completed
ORD0005630,2024-10-22,C01061,R02,CH04,UPI,Completed
ORD0005631,2025-01-11,C03726,R05,CH03,COD,Completed
ORD0005632,2024-06-30,C04915,R04,CH04,COD,Completed
ORD0005633,2025-01-11,C05937,R07,CH02,COD,Completed
ORD0005634,2024-03-13,C08010,R02,CH01,COD,Partially Returned
ORD0005635,2024-04-25,C09769,R03,CH03,Credit Card,Completed
ORD0005636,2025-09-18,C03515,R02,CH01,Credit Card,Completed
ORD0005637,2024-09-22,C01760,R02,CH01,Net Banking,Completed
ORD0005638,2025-10-21,C03818,R01,CH01,UPI,Completed
ORD0005639,2024-02-19,C03844,R02,CH03,Credit Card,Completed
ORD0005640,2025-06-03,C03594,R07,CH02,UPI,Completed
ORD0005641,2024-12-19,C01699,R03,CH02,Debit Card,Completed
ORD0005642,2025-12-16,C02867,R04,CH02,Credit Card,Completed
ORD0005643,2025-12-07,C09896,R05,CH01,UPI,Completed
ORD0005644,2024-12-08,C09361,R01,CH04,Debit Card,Completed
ORD0005645,2025-08-03,C06855,R01,CH02,Wallet,Completed
ORD0005646,2024-08-18,C03263,R07,CH02,Debit Card,Completed
ORD0005647,2025-06-21,C07611,R03,CH02,COD,Completed
ORD0005648,2024-03-23,C08043,R05,CH02,Debit Card,Completed
ORD0005649,2025-01-25,C01446,R02,CH01,Credit Card,Completed
ORD0005650,2024-07-03,C06220,R04,CH04,UPI,Completed
ORD0005651,2026-03-05,C09980,R01,CH04,UPI,Completed
ORD0005652,2025-02-04,C03326,R05,CH01,UPI,Completed
ORD0005653,2025-07-01,C00352,R01,CH01,UPI,Completed
ORD0005654,2024-11-28,C08375,R02,CH01,Credit Card,Completed
ORD0005655,2024-10-12,C06097,R07,CH01,Debit Card,Completed
ORD0005656,2024-07-24,C08318,R06,CH01,Credit Card,Cancelled
ORD0005657,2026-04-02,C00609,R03,CH03,Net Banking,Completed
ORD0005658,2025-12-18,C04385,R05,CH01,UPI,Completed
ORD0005659,2024-05-15,C00988,R07,CH03,Credit Card,Partially Returned
ORD0005660,2025-11-13,C05963,R02,CH01,COD,Completed
ORD0005661,2025-01-08,C02605,R07,CH01,Credit Card,Cancelled
ORD0005662,2024-01-16,C09876,R04,CH04,COD,Completed
ORD0005663,2025-04-29,C03935,R02,CH01,Debit Card,Completed
ORD0005664,2024-05-11,C08814,R03,CH01,Credit Card,Completed
ORD0005665,2024-07-31,C08161,R04,CH03,COD,Completed
ORD0005666,2025-10-10,C01293,R02,CH02,UPI,Completed
ORD0005667,2024-09-17,C08135,R07,CH03,Credit Card,Completed
ORD0005668,2026-03-14,C08498,R02,CH03,UPI,Completed
ORD0005669,2025-09-06,C00782,R02,CH01,Credit Card,Completed
ORD0005670,2026-01-12,C05821,R03,CH01,COD,Completed
ORD0005671,2025-07-26,C07530,R01,CH01,Credit Card,Returned
ORD0005672,2026-02-18,C04253,R01,CH03,COD,Completed
ORD0005673,2024-11-29,C02419,R07,CH03,Credit Card,Completed
ORD0005674,2025-05-21,C01884,R03,CH01,UPI,Completed
