return_id,order_id,product_id,return_date,return_quantity,return_reason,return_status
RET0001079,ORD0052769,P01888,2025-12-13,1,Customer Changed Mind,Processed
RET0001080,ORD0030114,P00906,2025-07-31,1,Quality Issue,Processed
RET0001081,ORD0092562,P01472,2026-03-22,3,Wrong Product,Approved
RET0001082,ORD0009277,P00219,2026-02-20,2,Quality Issue,Processed
RET0001083,ORD0002380,P01041,2025-10-18,1,Customer Changed Mind,Approved
RET0001084,ORD0003585,P00853,2026-05-01,1,Damaged,Rejected
RET0001085,ORD0105384,P01891,2026-01-30,3,Incorrect Size,Processed
RET0001086,ORD0023259,P01163,2026-02-27,1,Customer Changed Mind,Approved
RET0001087,ORD0109562,P01787,2025-09-30,1,Quality Issue,Processed
RET0001088,ORD0034594,P00533,2025-11-08,3,Customer Changed Mind,Approved
RET0001089,ORD0091433,P00732,2026-01-28,1,Incorrect Size,Pending
RET0001090,ORD0074188,P01278,2025-03-30,2,Wrong Product,Approved
RET0001091,ORD0115788,P00220,2025-01-31,1,Customer Changed Mind,Rejected
RET0001092,ORD0018635,P01324,2026-04-05,1,Quality Issue,Pending
RET0001093,ORD0004106,P01584,2024-04-27,1,Customer Changed Mind,Processed
RET0001094,ORD0003508,P00306,2026-02-01,1,Customer Changed Mind,Processed
RET0001095,ORD0117408,P01708,2025-11-01,1,Incorrect Size,Processed
RET0001096,ORD0074817,P00498,2025-08-08,1,Late Delivery,Approved
RET0001097,ORD0065366,P01190,2024-10-21,3,Quality Issue,Pending
RET0001098,ORD0095024,P01141,2025-11-06,1,Quality Issue,Approved
RET0001099,ORD0080838,P00678,2026-07-28,1,Quality Issue,Rejected
RET0001100,ORD0004341,P00591,2024-05-27,1,Incorrect Size,Processed
RET0001101,ORD0096070,P01128,2026-07-05,1,Late Delivery,Approved
RET0001102,ORD0109625,P01027,2024-08-29,1,Wrong Product,Approved
RET0001103,ORD0038395,P00781,2024-09-17,1,Damaged,Approved
RET0001104,ORD0030761,P01200,2024-09-01,2,Quality Issue,Approved
RET0001105,ORD0088441,P01286,2026-03-25,1,Quality Issue,Processed
RET0001106,ORD0081737,P01170,2025-03-22,1,Customer Changed Mind,Approved
RET0001107,ORD0079354,P01231,2025-08-31,1,Damaged,Pending
RET0001108,ORD0002408,P00805,2024-11-10,1,Wrong Product,Approved
RET0001109,ORD0039365,P01356,2026-04-05,1,Late Delivery,Processed
RET0001110,ORD0017415,P00943,2025-10-19,1,Incorrect Size,Approved
RET0001111,ORD0102667,P01334,2025-03-23,1,Wrong Product,Approved
RET0001112,ORD0011972,P01290,2024-09-05,1,Quality Issue,Processed
RET0001113,ORD0042564,P00031,2025-10-22,2,Quality Issue,Approved
RET0001114,ORD0102990,P01047,2024-03-09,1,Incorrect Size,Processed
RET0001115,ORD0004743,P00832,2025-12-19,1,Damaged,Processed
RET0001116,ORD0005564,P01589,2024-07-10,1,Incorrect Size,Approved
RET0001117,ORD0021933,P00195,2025-12-23,2,Quality Issue,Approved
RET0001118,ORD0089030,P01954,2025-11-11,1,Quality Issue,Approved
RET0001119,ORD0030864,P00240,2025-12-05,2,Damaged,Approved
RET0001120,ORD0036931,P00270,2026-03-22,1,Late Delivery,Processed
RET0001121,ORD0069740,P00540,2025-01-23,1,Quality Issue,Approved
RET0001122,ORD0069552,P00601,2025-08-15,1,Customer Changed Mind,Approved
RET0001123,ORD0000838,P00410,2026-07-07,1,Customer Changed Mind,Processed
RET0001124,ORD0051523,P00673,2026-05-02,1,Late Delivery,Approved
RET0001125,ORD0037731,P01512,2026-04-09,1,Late Delivery,Pending
RET0001126,ORD0051860,P00607,2025-10-28,1,Damaged,Rejected
RET0001127,ORD0038480,P00298,2026-07-01,3,Customer Changed Mind,Processed
RET0001128,ORD0115728,P00769,2024-12-26,1,Wrong Product,Processed
RET0001129,ORD0065687,P00080,2026-01-15,1,Incorrect Size,Approved
RET0001130,ORD0017713,P01929,2026-06-24,2,Incorrect Size,Approved
RET0001131,ORD0008941,P01245,2024-06-13,1,Wrong Product,Processed
RET0001132,ORD0087382,P00616,2025-04-28,2,Wrong Product,Approved
RET0001133,ORD0029027,P01614,2026-03-16,1,Wrong Product,Approved
RET0001134,ORD0052423,P01819,2024-02-04,1,Customer Changed Mind,Processed
RET0001135,ORD0115075,P01944,2026-04-08,1,Incorrect Size,Processed
RET0001136,ORD0105285,P01281,2024-12-05,1,Late Delivery,Processed
RET0001137,ORD0065190,P01826,2025-01-28,1,Damaged,Approved
RET0001138,ORD0020983,P00629,2026-03-30,3,Damaged,Pending
RET0001139,ORD0065749,P01690,2025-07-13,1,Wrong Product,Approved
RET0001140,ORD0085005,P01061,2026-02-02,1,Incorrect Size,Pending
RET0001141,ORD0096082,P00171,2026-06-30,2,Quality Issue,Approved
RET0001142,ORD0050043,P00792,2024-10-11,2,Late Delivery,Pending
RET0001143,ORD0108000,P00614,2025-05-17,1,Customer Changed Mind,Pending
RET0001144,ORD0080871,P01412,2025-11-10,2,Incorrect Size,Approved
RET0001145,ORD0102620,P00392,2025-07-02,1,Customer Changed Mind,Processed
RET0001146,ORD0101941,P01031,2026-04-28,2,Incorrect Size,Approved
RET0001147,ORD0010163,P00494,2024-12-14,1,Incorrect Size,Approved
RET0001148,ORD0079197,P00692,2025-10-30,1,Customer Changed Mind,Approved
RET0001149,ORD0061843,P01199,2024-07-21,1,Incorrect Size,Processed
RET0001150,ORD0041256,P01810,2026-03-31,3,Wrong Product,Approved
RET0001151,ORD0018060,P00544,2026-01-20,1,Quality Issue,Processed
RET0001152,ORD0040433,P01882,2024-07-10,1,Damaged,Pending
RET0001153,ORD0119418,P00193,2026-06-08,1,Customer Changed Mind,Rejected
RET0001154,ORD0012922,P00865,2026-05-05,1,Wrong Product,Approved
RET0001155,ORD0077031,P00180,2025-04-04,3,Damaged,Processed
RET0001156,ORD0032005,P01008,2025-09-26,1,Damaged,Approved
RET0001157,ORD0039997,P02000,2026-06-07,1,Customer Changed Mind,Approved
RET0001158,ORD0058426,P01070,2026-07-07,1,Quality Issue,Pending
RET0001159,ORD0100599,P01339,2024-02-16,1,Customer Changed Mind,Pending
RET0001160,ORD0033149,P00119,2024-06-04,1,Customer Changed Mind,Approved
RET0001161,ORD0099461,P00465,2026-06-29,1,Incorrect Size,Approved
RET0001162,ORD0007637,P00826,2025-04-06,2,Incorrect Size,Approved
RET0001163,ORD0006776,P00242,2024-12-27,1,Damaged,Approved
RET0001164,ORD0083661,P01349,2025-03-28,1,Customer Changed Mind,Approved
RET0001165,ORD0092002,P00333,2026-06-04,1,Quality Issue,Approved
RET0001166,ORD0007568,P01498,2025-09-10,1,Quality Issue,Approved
RET0001167,ORD0072537,P00915,2025-12-01,1,Customer Changed Mind,Approved
RET0001168,ORD0050906,P01049,2025-07-21,1,Quality Issue,Rejected
RET0001169,ORD0027149,P00440,2026-07-10,1,Damaged,Processed
RET0001170,ORD0072225,P00357,2025-08-29,1,Customer Changed Mind,Processed
RET0001171,ORD0035074,P00152,2024-12-14,2,Quality Issue,Approved
RET0001172,ORD0055387,P01881,2025-11-06,1,Quality Issue,Rejected
RET0001173,ORD0006438,P01938,2024-11-17,1,Incorrect Size,Approved
RET0001174,ORD0062977,P00697,2024-09-23,2,Damaged,Rejected
RET0001175,ORD0059795,P01559,2024-10-16,1,Wrong Product,Approved
RET0001176,ORD0063172,P01147,2024-06-11,1,Damaged,Pending
RET0001177,ORD0015762,P01915,2026-07-13,1,Wrong Product,Approved
RET0001178,ORD0116625,P00700,2024-04-14,2,Damaged,Processed
RET0001179,ORD0077017,P01059,2025-06-23,2,Late Delivery,Approved
RET0001180,ORD0092240,P01370,2025-12-02,1,Late Delivery,Processed
RET0001181,ORD0011861,P01916,2026-05-15,3,Quality Issue,Processed
RET0001182,ORD0084563,P01583,2026-02-26,3,Customer Changed Mind,Approved
RET0001183,ORD0059198,P00202,2026-01-07,1,Damaged,Processed
RET0001184,ORD0102298,P00779,2025-12-17,2,Quality Issue,Approved
RET0001185,ORD0029457,P01479,2025-04-28,1,Damaged,Processed
RET0001186,ORD0043121,P01639,2025-08-04,1,Incorrect Size,Approved
RET0001187,ORD0060349,P00242,2026-01-03,3,Damaged,Processed
RET0001188,ORD0048256,P00179,2024-07-15,1,Late Delivery,Rejected
RET0001189,ORD0095032,P01049,2025-10-29,1,Incorrect Size,Approved
RET0001190,ORD0095493,P01675,2024-05-21,1,Late Delivery,Processed
RET0001191,ORD0102592,P01343,2026-05-17,1,Quality Issue,Pending
RET0001192,ORD0118765,P00044,2026-06-13,1,Quality Issue,Processed
RET0001193,ORD0105997,P01346,2026-07-02,1,Damaged,Approved
RET0001194,ORD0058273,P00556,2025-09-23,1,Quality Issue,Approved
RET0001195,ORD0061227,P00572,2024-08-13,3,Incorrect Size,Approved
RET0001196,ORD0051514,P01165,2026-02-27,1,Incorrect Size,Approved
RET0001197,ORD0097596,P00224,2026-07-17,1,quality issue,Approved
RET0001198,ORD0061711,P00339,2026-06-20,1,Customer Changed Mind,Processed
RET0001199,ORD0008105,P01182,2025-11-20,1,Quality Issue,Processed
RET0001200,ORD0099600,P00795,2026-01-19,2,Late Delivery,Processed
RET0001201,ORD0075787,P01205,2024-05-12,1,Wrong Product,Approved
RET0001202,ORD0055971,P01045,2026-03-29,1,Wrong Product,Approved
RET0001203,ORD0080890,P00470,2026-06-23,1,Wrong Product,Processed
RET0001204,ORD0009015,P00246,2026-07-16,1,Customer Changed Mind,Processed
RET0001205,ORD0012981,P00255,2024-08-14,1,Wrong Product,Pending
RET0001206,ORD0085313,P00442,2025-11-17,1,Damaged,Processed
RET0001207,ORD0008811,P00498,2026-02-07,1,Damaged,Approved
RET0001208,ORD0099573,P00483,2025-11-15,1,Incorrect Size,Processed
RET0001209,ORD0108359,P00163,2026-05-27,1,Damaged,Processed
RET0001210,ORD0100899,P01196,2025-12-31,2,Damaged,Approved
RET0001211,ORD0086570,P00065,2026-08-04,1,Customer Changed Mind,Processed
RET0001212,ORD0028952,P00691,2025-02-18,1,Wrong Product,Approved
RET0001213,ORD0003309,P00569,2025-08-05,1,Incorrect Size,Approved
RET0001214,ORD0075962,P00864,2026-06-13,1,Incorrect Size,Approved
RET0001215,ORD0113864,P01274,2025-03-07,1,Customer Changed Mind,Processed
RET0001216,ORD0028164,P01534,2026-06-09,1,Customer Changed Mind,Processed
RET0001217,ORD0081693,P00658,2025-02-01,1,Customer Changed Mind,Approved
RET0001218,ORD0046422,P00740,2025-02-13,1,Damaged,Processed
RET0001219,ORD0016241,P01312,2025-05-31,1,Wrong Product,Processed
RET0001220,ORD0102728,P01613,2026-06-21,1,Damaged,Approved
RET0001221,ORD0031417,P00491,2026-07-19,1,Damaged,Approved
RET0001222,ORD0016756,P00752,2025-05-01,1,Late Delivery,Approved
RET0001223,ORD0051398,P00412,2025-07-06,1,Damaged,Approved
RET0001224,ORD0061140,P00434,2025-12-05,1,Damaged,Pending
RET0001225,ORD0110419,P01642,2024-10-04,1,Customer Changed Mind,Processed
RET0001226,ORD0109766,P01650,2026-06-23,1,Customer Changed Mind,Approved
RET0001227,ORD0064235,P00965,2025-03-02,2,Damaged,Processed
RET0001228,ORD0112880,P00879,2024-11-08,2,Damaged,Approved
RET0001229,ORD0080096,P01779,2026-03-17,3,Wrong Product,Approved
RET0001230,ORD0065721,P00383,2025-03-30,1,Wrong Product,Approved
RET0001231,ORD0023722,P01964,2026-07-04,1,Quality Issue,Approved
RET0001232,ORD0060544,P01808,2025-03-18,2,Incorrect Size,Approved
RET0001233,ORD0065132,P00466,2025-05-03,1,Customer Changed Mind,Approved
RET0001234,ORD0077788,P00601,2025-05-07,1,Customer Changed Mind,Approved
RET0001235,ORD0107812,P01814,2025-03-25,2,Quality Issue,Approved
RET0001236,ORD0056528,P01323,2025-12-15,3,Quality Issue,Processed
RET0001237,ORD0101261,P01948,2026-07-07,1,Wrong Product,Approved
RET0001238,ORD0016287,P00159,2025-03-08,2,Damaged,Processed
RET0001239,ORD0033565,P00455,2026-02-13,1,Customer Changed Mind,Approved
RET0001240,ORD0003878,P00968,2026-06-27,1,Late Delivery,Pending
RET0001241,ORD0111584,P01267,2026-07-28,1,Damaged,Approved
RET0001242,ORD0034794,P00183,2025-12-03,2,Wrong Product,Processed
RET0001243,ORD0053252,P01838,2025-12-09,1,Customer Changed Mind,Approved
RET0001244,ORD0061560,P00258,2025-03-23,1,Wrong Product,Approved
RET0001245,ORD0117740,P01791,2026-03-10,1,Customer Changed Mind,Processed
RET0001246,ORD0077003,P00518,2024-11-05,2,Quality Issue,Processed
RET0001247,ORD0001186,P00908,2026-01-19,1,Late Delivery,Pending
RET0001248,ORD0071583,P01537,2026-07-24,2,Wrong Product,Processed
RET0001249,ORD0049655,P01885,2025-03-30,1,Damaged,Approved
RET0001250,ORD0084857,P00019,2025-08-11,1,Quality Issue,Processed
RET0001251,ORD0059358,P01236,2026-06-11,1,quality issue,Approved
RET0001252,ORD0042528,P01965,2026-03-04,1,Damaged,Processed
RET0001253,ORD0019147,P00179,2025-10-30,2,Wrong Product,Rejected
RET0001254,ORD0001410,P01609,2025-11-11,1,Quality Issue,Approved
RET0001255,ORD0100036,P00019,2025-03-20,1,Quality Issue,Processed
RET0001256,ORD0101466,P01653,2026-07-01,1,Incorrect Size,Approved
RET0001257,ORD0004250,P01591,2026-01-24,1,Quality Issue,Approved
RET0001258,ORD0061776,P00819,2025-08-16,1,Customer Changed Mind,Pending
RET0001259,ORD0104353,P00106,2025-03-22,1,Customer Changed Mind,Approved
RET0001260,ORD0000293,P01040,2026-05-19,1,Wrong Product,Approved
RET0001261,ORD0051627,P01587,2025-09-27,2,Quality Issue,Processed
RET0001262,ORD0043527,P00589,2026-03-16,1,Quality Issue,Approved
RET0001263,ORD0015877,P00741,2026-04-19,1,Damaged,Approved
RET0001264,ORD0046562,P01343,2025-05-30,1,Incorrect Size,Approved
RET0001265,ORD0075746,P00042,2026-08-03,1,Customer Changed Mind,Processed
RET0001266,ORD0038540,P00781,2025-12-29,1,Damaged,Approved
RET0001267,ORD0081162,P00168,2026-05-18,2,Customer Changed Mind,Processed
RET0001268,ORD0068614,P01484,2025-01-29,1,Incorrect Size,Approved
RET0001269,ORD0038670,P01153,2025-10-05,1,Incorrect Size,Pending
RET0001270,ORD0080596,P00813,2026-06-25,1,Customer Changed Mind,Approved
RET0001271,ORD0036850,P01760,2024-08-31,1,Incorrect Size,Approved
RET0001272,ORD0014756,P01992,2026-01-19,1,Incorrect Size,Pending
RET0001273,ORD0069818,P01286,2026-01-31,1,Quality Issue,Rejected
RET0001274,ORD0100991,P01022,2024-12-18,1,Incorrect Size,Approved
RET0001275,ORD0068459,P00464,2026-07-26,1,Customer Changed Mind,Approved
RET0001276,ORD0116985,P00304,2024-03-20,1,Quality Issue,Rejected
RET0001277,ORD0040502,P00893,2025-12-07,1,Late Delivery,Approved
RET0001278,ORD0020862,P01192,2026-01-03,1,Quality Issue,Approved
RET0001279,ORD0037244,P00834,2025-01-28,1,Wrong Product,Processed
RET0001280,ORD0100778,P01748,2025-08-05,1,Quality Issue,Processed
RET0001281,ORD0078002,P01396,2026-06-06,2,Incorrect Size,Processed
RET0001282,ORD0020414,P01632,2026-05-28,1,Customer Changed Mind,Processed
RET0001283,ORD0079279,P00882,2026-07-05,1,Incorrect Size,Pending
RET0001284,ORD0065997,P01248,2024-08-04,1,Customer Changed Mind,Approved
RET0001285,ORD0056290,P00679,2025-03-05,1,Wrong Product,Processed
RET0001286,ORD0109342,P01929,2026-04-22,1,Damaged,Approved
RET0001287,ORD0065571,P00333,2025-09-04,1,Quality Issue,Processed
RET0001288,ORD0066078,P01429,2025-08-11,1,Late Delivery,Processed
RET0001289,ORD0041671,P00838,2025-07-14,1,Customer Changed Mind,Approved
RET0001290,ORD0035101,P00519,2026-02-09,2,Quality Issue,Processed
RET0001291,ORD0058027,P00408,2025-04-29,1,Customer Changed Mind,Rejected
RET0001292,ORD0023432,P01587,2024-04-23,1,Customer Changed Mind,Approved
RET0001293,ORD0038519,P01346,2026-04-24,2,Incorrect Size,Approved
RET0001294,ORD0002718,P01282,2026-06-29,1,Quality Issue,Approved
RET0001295,ORD0004538,P01765,2026-03-17,1,Quality Issue,Processed
RET0001296,ORD0104582,P00402,2025-06-19,1,Quality Issue,Processed
RET0001297,ORD0013707,P00599,2024-03-07,3,Incorrect Size,Approved
RET0001298,ORD0061482,P00783,2026-06-01,1,Wrong Product,Approved
RET0001299,ORD0003835,P00065,2024-11-26,2,Wrong Product,Processed
RET0001300,ORD0104061,P01576,2025-12-10,1,Damaged,Approved
RET0001301,ORD0045938,P00752,2025-08-24,1,Late Delivery,Approved
RET0001302,ORD0038573,P01452,2025-12-31,1,Quality Issue,Approved
RET0001303,ORD0090529,P01212,2026-07-18,2,Quality Issue,Processed
RET0001304,ORD0103142,P01143,2025-07-12,2,Customer Changed Mind,Pending
RET0001305,ORD0069023,P00426,2025-04-06,1,Damaged,Processed
RET0001306,ORD0016118,P00800,2026-07-04,1,Quality Issue,Approved
RET0001307,ORD0093076,P01525,2024-12-16,1,Incorrect Size,Rejected
RET0001308,ORD0096975,P01444,2026-03-04,1,Wrong Product,Approved
RET0001309,ORD0078568,P01105,2025-02-01,3,Wrong Product,Pending
RET0001310,ORD0052814,P00228,2026-05-11,1,Wrong Product,Approved
RET0001311,ORD0058901,P01446,2025-08-09,2,Customer Changed Mind,Rejected
RET0001312,ORD0081739,P01921,2025-07-15,2,Wrong Product,Rejected
RET0001313,ORD0012182,P00936,2026-01-02,1,Customer Changed Mind,Rejected
RET0001314,ORD0022430,P01246,2026-01-27,1,Quality Issue,Approved
RET0001315,ORD0018482,P01362,2024-12-10,1,Customer Changed Mind,Rejected
RET0001316,ORD0043763,P00376,2026-05-12,1,Customer Changed Mind,Processed
RET0001317,ORD0096168,P00896,2025-11-13,2,Damaged,Approved
RET0001318,ORD0086770,P00092,2025-09-20,1,Incorrect Size,Processed
RET0001319,ORD0039782,P00656,2025-08-14,1,Customer Changed Mind,Processed
RET0001320,ORD0021930,P01021,2025-10-12,1,Customer Changed Mind,Pending
RET0001321,ORD0060953,P01938,2026-04-17,1,Damaged,Processed
RET0001322,ORD0105532,P01743,2024-05-08,1,Quality Issue,Approved
RET0001323,ORD0034259,P01475,2026-02-13,2,Incorrect Size,Processed
RET0001324,ORD0094417,P01364,2025-12-21,3,Damaged,Approved
RET0001325,ORD0103224,P01370,2026-07-13,1,Damaged,Approved
RET0001326,ORD0065825,P00841,2025-01-15,1,Damaged,Processed
RET0001327,ORD0061400,P00465,2026-01-04,1,Quality Issue,Processed
RET0001328,ORD0039095,P01770,2024-12-23,1,Incorrect Size,Processed
RET0001329,ORD0041100,P01428,2025-10-10,1,Customer Changed Mind,Processed
RET0001330,ORD0021893,P00166,2025-04-02,1,Customer Changed Mind,Approved
RET0001331,ORD0042872,P00818,2026-01-08,1,Quality Issue,Processed
RET0001332,ORD0052765,P00912,2025-08-30,1,Quality Issue,Approved
RET0001333,ORD0028417,P01600,2025-10-18,1,Wrong Product,Pending
RET0001334,ORD0009409,P00382,2025-10-18,1,Damaged,Pending
RET0001335,ORD0003054,P00867,2026-01-02,1,Customer Changed Mind,Rejected
RET0001336,ORD0081086,P00572,2026-03-01,2,Quality Issue,Rejected
RET0001337,ORD0032193,P00911,2026-01-02,1,Quality Issue,Processed
RET0001338,ORD0056596,P01765,2026-03-16,1,Quality Issue,Processed
RET0001339,ORD0110425,P00899,2025-05-20,2,Quality Issue,Processed
RET0001340,ORD0007971,P01719,2025-09-26,1,Wrong Product,Approved
RET0001341,ORD0026140,P00183,2026-01-30,1,Customer Changed Mind,Rejected
RET0001342,ORD0067761,P01916,2024-12-25,2,Damaged,Approved
RET0001343,ORD0059287,P01811,2026-03-25,1,Incorrect Size,Rejected
RET0001344,ORD0103746,P00656,2026-01-20,3,Quality Issue,Processed
RET0001345,ORD0099352,P00347,2026-05-23,2,Wrong Product,Rejected
RET0001346,ORD0010877,P00356,2024-08-31,1,Damaged,Processed
RET0001347,ORD0047583,P00002,2026-02-20,1,Quality Issue,Processed
RET0001348,ORD0108979,P01948,2026-04-10,1,Quality Issue,Pending
RET0001349,ORD0099128,P00279,2025-11-26,1,Quality Issue,Approved
RET0001350,ORD0023460,P00005,2026-04-08,1,Wrong Product,Approved
RET0001351,ORD0070764,P01238,2025-01-20,1,Incorrect Size,Approved
RET0001352,ORD0064431,P01883,2025-12-28,2,Quality Issue,Processed
RET0001353,ORD0093771,P00665,2026-02-01,1,Quality Issue,Processed
RET0001354,ORD0016655,P00333,2024-04-04,1,Quality Issue,Processed
RET0001355,ORD0082772,P00149,2025-10-09,3,Incorrect Size,Approved
RET0001356,ORD0093320,P01638,2026-03-30,1,Incorrect Size,Approved
RET0001357,ORD0050823,P01714,2026-05-28,1,Quality Issue,Rejected
RET0001358,ORD0113757,P00092,2025-11-29,2,Customer Changed Mind,Processed
RET0001359,ORD0001453,P00890,2026-03-09,2,Customer Changed Mind,Approved
RET0001360,ORD0038275,P01276,2026-06-11,1,Quality Issue,Approved
RET0001361,ORD0036470,P00485,2026-05-24,1,Quality Issue,Approved
RET0001362,ORD0092633,P00101,2024-07-27,1,Damaged,Processed
RET0001363,ORD0010074,P01870,2026-01-27,1,Damaged,Processed
RET0001364,ORD0011398,P00136,2025-11-08,1,Incorrect Size,Processed
RET0001365,ORD0011980,P00408,2026-04-20,1,Incorrect Size,Processed
RET0001366,ORD0101517,P00319,2026-02-07,1,Incorrect Size,Rejected
RET0001367,ORD0086282,P01335,2026-07-20,2,Customer Changed Mind,Approved
RET0001368,ORD0022504,P01141,2025-11-12,1,Quality Issue,Approved
RET0001369,ORD0007566,P01740,2026-03-11,1,Quality Issue,Approved
RET0001370,ORD0056877,P00706,2025-03-05,1,Customer Changed Mind,Pending
RET0001371,ORD0034206,P01893,2024-12-22,1,Damaged,Processed
RET0001372,ORD0051117,P01751,2024-12-05,2,Incorrect Size,Processed
RET0001373,ORD0072203,P01760,2025-06-17,1,Damaged,Processed
RET0001374,ORD0091986,P01677,2025-08-10,3,Quality Issue,Approved
RET0001375,ORD0063934,P00550,2026-06-02,1,Quality Issue,Approved
RET0001376,ORD0062152,P01439,2025-02-20,1,Quality Issue,Processed
RET0001377,ORD0109607,P00052,2025-07-10,1,Wrong Product,Pending
RET0001378,ORD0094336,P01484,2026-03-02,1,Quality Issue,Approved
RET0001379,ORD0109193,P00586,2025-08-08,1,Wrong Product,Approved
RET0001380,ORD0013717,P00956,2025-09-20,1,Quality Issue,Rejected
RET0001381,ORD0008429,P00905,2026-06-06,1,Wrong Product,Processed
RET0001382,ORD0037575,P00418,2024-12-14,1,Quality Issue,Processed
RET0001383,ORD0070216,P01443,2025-11-12,1,Quality Issue,Approved
RET0001384,ORD0055217,P01732,2024-11-01,2,Wrong Product,Approved
RET0001385,ORD0002974,P01475,2026-05-04,2,Wrong Product,Approved
RET0001386,ORD0024133,P01927,2026-04-12,1,Quality Issue,Approved
RET0001387,ORD0007318,P00788,2026-06-11,1,Damaged,Processed
